set,model,horizon,shots,mean_nrmse,median_nrmse_inflation,mean_nrmse_inflation,paired_segment_ci95_low,paired_segment_ci95_high,median_relative_nrmse_inflation,mean_relative_nrmse_inflation,p90_relative_nrmse_inflation,useful_horizon,criterion,exact_useful_horizon,useful_horizon_change_from_exact,median,p90,principal_signs_preserved,stratum_pass,stratum_pass_fraction_within_shot,principal_sign_fraction_definition
S,single_kernel,2,1000,0.5970073052927821,0.2049338261490567,0.2321635430143649,0.1943081459233565,0.28113837625473,0.5994373451152071,0.7050663033734892,1.2194203270535884,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.4681124218261266,1.0809253949088369,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,2,3000,0.545525568049973,0.1589267256200145,0.180681805771556,0.1494618158904943,0.2203361984924065,0.4685557176804942,0.5510005252268151,0.9715010087321294,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.3371393533198084,0.8093309641093115,True,False,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,2,10000,0.4977698425122179,0.1170973351219497,0.1329260802338008,0.1048605734644629,0.1659185189616045,0.3396991332490843,0.4072251745838206,0.7575610337186794,32.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,0.0,0.2374432180447874,0.607497962425669,True,False,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,4,100,0.9555064509354964,0.1963340277664189,0.1830566511932879,0.1190649134511456,0.2426534836822316,0.2642173584368578,0.2857640440012974,0.5499468883065314,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.2381737511067161,0.4738416236499425,True,False,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,4,300,0.9304803724255736,0.172478365457828,0.1580305726833651,0.0957683054501259,0.2060035867825762,0.2323423509080048,0.2481230924278692,0.4617459833093521,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.2023491964889994,0.4078118956504196,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,4,1000,0.9121980451443013,0.1476692034646811,0.1397482454020927,0.0790481354832635,0.1874184789631237,0.2063938975251117,0.2195602556827159,0.4094344450079146,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.1721816050122092,0.3682535217159144,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,4,3000,0.8922127035531452,0.1339845880083795,0.1197629038109368,0.0684412247652894,0.1622713146875407,0.1789043112236172,0.1858094953545728,0.3614323069606376,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.1361517419693771,0.3279685907667425,True,False,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,4,10000,0.8648441903730698,0.0905615503541601,0.0923943906308613,0.0515190330123619,0.1313847200067495,0.1159361008287261,0.1416803338112586,0.3030759636810798,32.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,0.0,0.1005294128177727,0.2704897261440199,True,False,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,8,100,1.001651676115296,0.0458460842336023,0.0583964024612592,0.0304134681667333,0.0875522926773894,0.0486541866582555,0.0672656084698414,0.1747261179599673,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0426603181758902,0.1578967124529056,True,False,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,8,300,0.9966050881849764,0.0384374138772843,0.0533498145309394,0.027137426919437,0.0794945769383934,0.0419474940034251,0.0616006056062778,0.1595495078674948,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.039027457645704,0.1465605104673489,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,8,1000,0.9931126967424592,0.0374325511567895,0.0498574230884219,0.0261922665882113,0.0771805510867464,0.0385139606135169,0.057862047521922,0.146413630021565,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0377463076682715,0.1394094807486176,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,8,3000,0.9911752810819856,0.0344692719893333,0.0479200074279485,0.0234329007699658,0.0744660685895839,0.0379543654294141,0.0556907720774608,0.1432582652256311,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0338636823568099,0.1332703343925953,True,False,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,8,10000,0.9850419151773876,0.0303479530853425,0.0417866415233507,0.0198361163636234,0.0643675822233399,0.0303433854050235,0.0486483314515947,0.1411585256153617,32.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,0.0,0.0305352777449834,0.1212998025625877,True,False,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,16,100,0.9907096364727842,0.0055166765370303,0.0237746645212473,0.0071780900251636,0.0427300379867039,0.0056294997407347,0.0259015210547766,0.0977552237250655,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0055981614421641,0.0858391926693631,True,True,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,16,300,0.9847872603455016,0.0024434204791876,0.0178522883939648,0.0037980068264017,0.0338019945268658,0.0025903438961919,0.01967821346533,0.0852414581699508,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0025654883785331,0.0760692367228462,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,16,1000,0.9820059686874932,0.0011101359193782,0.0150709967359566,0.0031258217502233,0.0284858445341079,0.0011428129929117,0.0168058107464618,0.0805677756710916,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0010704963861407,0.0662155366559742,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,16,3000,0.9811928379417396,0.0003585173108042,0.0142578659902028,0.0028605498196789,0.028302031827348,0.0003839169678264,0.0159471558482197,0.08069175346931,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.000376393938,0.0586918287953534,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,16,10000,0.9805629341988188,0.0002370817219136,0.013627962247282,0.0018350227487068,0.0265624631773594,0.0002361006276312,0.0152813873339352,0.0803147384491465,32.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,0.0,0.0001801436567881,0.0555561536707827,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,32,100,1.0077604272514935,0.003441412904537,0.0097523708148036,0.0013237518715254,0.0195197888541741,0.00342927731469,0.0102402988292144,0.0419724530395212,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0029381254882718,0.0423349502459634,True,True,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,32,300,1.004824901361996,0.0031902161542321,0.0068168449253058,0.0004171115389848,0.0137240000495557,0.0032085851238291,0.0071229696554373,0.0296730624597121,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0023325214459749,0.0306611191170157,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,32,1000,1.0025400905299906,0.0028425511427116,0.0045320340933005,0.000442592515324,0.0089977591842514,0.0029060768682296,0.004760756641468,0.0216247209267961,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0022518177267507,0.0216090411233164,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,32,3000,1.0007672062935211,0.0014308786436748,0.002759149856831,0.0008427592450774,0.0048861881786181,0.0014411390734676,0.0028829572722607,0.013282066558427,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0012609655929463,0.0127890345506359,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,32,10000,0.9987454950173952,0.0004138658526262,0.0007374385807052,-0.0003823760954793,0.0017907734141715,0.0004058128136805,0.0008219356403739,0.0052976173627822,32.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,0.0,0.0003749595099556,0.0048659987248779,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,64,100,1.0112993367435592,0.0009707605809677,0.0027887643870685,0.0001787268050137,0.0062185090555121,0.0009669123391352,0.0026914643107909,0.0111767066112814,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0006077280067856,0.0130319679350103,True,True,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,64,300,1.010177798140756,0.0005756042249056,0.0016672257842652,-0.0001648908865998,0.003943192813671,0.000574329061421,0.0016066648664022,0.0073452969873899,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0003884244346715,0.0096051563957946,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,64,1000,1.0094500973966918,0.0001328566950567,0.000939525040201,-0.0003936530290774,0.0025940822024154,0.000132038340848,0.0009023473462618,0.0059323050477015,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,4.680351859342971e-05,0.0072274725853208,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,64,3000,1.0092813825506095,2.2916991655685948e-05,0.0007708101941188,-0.0002807145111832,0.0019167423031259,2.289318358849148e-05,0.0007385949273124,0.0046692642422149,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,7.240477891652888e-06,0.0053310166087773,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,64,10000,1.00886239584732,4.392821083964993e-05,0.0003518234908291,-0.0002389204565267,0.000960575353576,4.38662425186304e-05,0.0003400597221335,0.0027740872733773,32.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,0.0,8.980271299664309e-06,0.0037281360658198,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,128,100,1.0085114952013752,0.0014708300366792,0.0028166638607187,-0.0008017478801782,0.0069987690347775,0.0014678282544182,0.0027950405635514,0.0115361808061003,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0013049553340835,0.0100159384607373,True,True,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,128,300,1.007550518472597,0.0008859375877117,0.0018556871319404,-0.0013728738617758,0.0051352386205108,0.0008838272950395,0.0018531659048607,0.0095800381262979,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0008632560683477,0.0082619327147046,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,128,1000,1.007287576968238,0.0010382968047425,0.0015927456275818,-0.0011280448356163,0.0045879645084625,0.0010281174733742,0.0015933673999244,0.0087912984689818,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0007263357812079,0.0077302605276472,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,128,3000,1.006793292046677,0.0005403449492999,0.0010984607060206,-0.0011956088037073,0.0034797565089254,0.0005373565162086,0.0011102500744591,0.0081906802803968,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0003768959356846,0.0070903950997019,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,128,10000,1.0064288648978,0.000419460619443,0.0007340335571437,-0.0010403318204503,0.0025019983595733,0.0004123877892114,0.0007478643430768,0.0070888389273226,32.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,0.0,0.0001647226125742,0.0056394222347229,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,1,100,0.6033890311055005,0.2788801827867353,0.2871967128630411,0.2554322072067654,0.3181319568092074,0.9906681599011862,0.9766729966586486,1.3714463721839554,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,1.2901815535000276,1.733733165359794,True,False,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,1,300,0.4984971129275748,0.1769090518163857,0.1823047946851155,0.1585731380211149,0.2060461400827214,0.6284531504513835,0.6220040381986032,0.8894950218400212,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.8683612648724711,1.2061345955039613,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,1,1000,0.4235290346012441,0.1047898951085685,0.1073367163587848,0.0914002690476002,0.1226102409930778,0.3645490517160321,0.3665366543315834,0.5411397171018129,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.5270351545261218,0.7807241081654148,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,1,3000,0.3809366915350108,0.0631104318429132,0.0647443732925515,0.0545308198418236,0.0760055135045267,0.2172096740511359,0.2207080770945711,0.3473927029036153,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.3211510921590524,0.5179290429135693,True,False,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,1,10000,0.3523843417900645,0.0355972996984852,0.0361920235476052,0.0302460251152437,0.0423287525274321,0.1232024380028729,0.1232866445420639,0.1984760386600125,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.1797850172737646,0.3130586497341246,True,False,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,2,100,0.7597515940918904,0.1977013765802384,0.1921234013690662,0.1637291688398627,0.216766961728363,0.3605456084095096,0.3588496656434661,0.518001084824219,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.4872894879674795,0.6921782003298554,True,False,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,2,300,0.7005467736764507,0.1397979326107603,0.1329185809536265,0.1101629792511265,0.1527932811622734,0.252493677755496,0.2486597200231261,0.3696590833871074,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.3590307283366148,0.5139990758104361,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,2,1000,0.6572582802141153,0.0940444039605005,0.0896300874912909,0.0705493808891163,0.1061519364836927,0.171538992350194,0.1678624638502908,0.2676109853572614,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.2445770166242424,0.3679953177177043,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,2,3000,0.6283349593794442,0.0621510439974432,0.0607067666566199,0.0470539440090177,0.0730654457488417,0.1171138030411126,0.1137585938500913,0.1888632559692274,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.164965769888471,0.2722248900958982,True,False,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,2,10000,0.6041497951508716,0.0375629547392043,0.0365216024280473,0.0281164333692602,0.0440785360965472,0.06993437394826,0.068649738710549,0.1200317991627877,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0991484755385541,0.1812805113206585,True,False,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,4,100,0.9417404282991236,0.0701987127657887,0.063134318265272,0.0448867221994926,0.0796006568653693,0.0795324013249828,0.0756837988061766,0.1329942247791765,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.0941415916430221,0.1747317859107958,True,False,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,4,300,0.9283372916336838,0.0567518053698909,0.0497311815998327,0.0331298212959809,0.0638417619860983,0.0643267991934175,0.059468163679234,0.1091908902565555,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0772678363756256,0.1411263280760872,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,4,1000,0.9182100592755936,0.0449624964028479,0.0396039492417423,0.0259091480441362,0.0516915121056064,0.0522213178054729,0.0471028336373441,0.0905522987888533,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0602300160532082,0.1098352190140096,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,4,3000,0.9101567943522983,0.034151836943092,0.031550684318447,0.0198896324926633,0.0415631752406685,0.0397285531588441,0.0373746161645042,0.0716233986521032,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0464909222378352,0.0868860786758474,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,4,10000,0.8994046632726598,0.0221404613999486,0.0207985532388084,0.0124709573274764,0.0279293501795644,0.024920949121448,0.0246176854843835,0.0524371562087574,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0315329132027571,0.0668774958009865,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,8,100,0.992800944868628,0.0216634502195799,0.0246716818584575,0.0169451309292202,0.0328007180984744,0.0226222661108857,0.0260239449026897,0.0624400911328047,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.0275301623123975,0.0803712917847229,True,True,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,8,300,0.9857864134292104,0.0156860414343089,0.0176571504190397,0.0109903427246199,0.0256029595545413,0.0161606265807543,0.01869393470517,0.0481540797444861,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0213176834437552,0.062601126632513,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,8,1000,0.9806944634549016,0.011856893037114,0.0125652004447312,0.0080740299126248,0.0177454209082512,0.0121254783186515,0.0132471729651906,0.0363449569583024,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0147529469770293,0.0459122639820852,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,8,3000,0.97697431429863,0.0087409487094391,0.0088450512884596,0.0056784731947012,0.0122036065028946,0.0089947656789191,0.009281857908103,0.0242159908188309,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0107019086180603,0.0330929260630455,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,8,10000,0.974630369081354,0.0068699322220138,0.0065011060711834,0.0034640138286729,0.0094374804424112,0.0071302436817296,0.0068414254662161,0.0199165473592319,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.007442656018963,0.024960851660351,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,16,100,1.007401931446822,0.0162104536091719,0.0185620556155116,0.0076505665830527,0.0302866624345045,0.0168250811803146,0.0194639550729099,0.063361562429425,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.0183861106907717,0.0646040446177334,True,True,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,16,300,0.9993011352820882,0.0077441755555222,0.0104612594507776,-0.0021432336668851,0.022671964682897,0.0077170085132446,0.0112579042463152,0.0521910085881088,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0116692576201829,0.0500692815696812,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,16,1000,0.9948945652703484,0.0044250915167587,0.0060546894390376,-0.0038784609344943,0.0150978290010518,0.0045040434809229,0.0066167898730496,0.0347043565445415,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.006661605608784,0.0335832171549164,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,16,3000,0.9914554009547344,0.0020068332798823,0.0026155251234236,-0.0061414276664102,0.0098220016182071,0.0020221271989277,0.0030548265834238,0.025674105334861,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0037261333582184,0.0233981757702939,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,16,10000,0.9894432956154764,0.0001873500320375,0.0006034197841658,-0.0068125523983637,0.0069429712185837,0.0001819833417167,0.0009598807839185,0.0200793154927699,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.002046629218114,0.0176853767013004,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,32,100,1.061090300786201,0.011569475392687,0.0139774738732642,0.0055395045319299,0.0224232660218045,0.0115538292397126,0.0136964323870844,0.0450577156236743,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.0126002353186565,0.0500026276752009,True,True,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,32,300,1.0552513163266213,0.0081734580077173,0.0081384894136846,0.0006121568437199,0.0160216696983999,0.0076251552559698,0.0081174663805943,0.0371379581006612,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0084298437685591,0.037188517381075,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,32,1000,1.0512224415310356,0.0057522049707944,0.0041096146180989,-0.0027485590782976,0.0106234082177419,0.0056217343289488,0.0042199941412267,0.024671693752384,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0058096018812556,0.0241438553822716,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,32,3000,1.049075589852206,0.0032540543085167,0.0019627629392694,-0.0034876481772404,0.0069578570953385,0.0031615935154669,0.0020854927645174,0.0184762994692258,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0030664657878908,0.0170353656683618,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,32,10000,1.0468824248472557,0.0010083722978141,-0.000230402065681,-0.0042554986271761,0.0033520324330146,0.000985986947423,-6.566678168538815e-05,0.0118730441078095,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0011356881635254,0.0119161072139931,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,64,100,1.095587243131683,0.0109547535099866,0.0090313632144194,-0.0017759856032783,0.0201143816243303,0.0101506371122431,0.0090954206398352,0.0446139340881245,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.0086195766673629,0.0439637136518074,True,True,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,64,300,1.089534877581228,0.007418702220401,0.0029789976639643,-0.00857609886124,0.0133599741993648,0.0068746180313745,0.003646996498568,0.0382761253470332,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0048912149008166,0.0336331593471869,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,64,1000,1.0860384345889706,0.0044672260638051,-0.000517445328293,-0.0116238400456341,0.0097557070151666,0.0041805266583976,0.0004415138461276,0.0277120747495932,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0034707448397685,0.0228310878110807,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,64,3000,1.0837739288888584,0.003303542491378,-0.0027819510284055,-0.0130804131426674,0.0059665609748448,0.003060432651745,-0.0017554009964394,0.0203936524623563,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0019669045228071,0.0151686733875393,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,64,10000,1.0820661974938115,0.0008719102074052,-0.0044896824234519,-0.0153195956279976,0.0039617196948111,0.0008214812918093,-0.0034383462491615,0.0156008847954606,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0006141266384775,0.0114160737564102,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,128,100,1.1008824990264554,0.0221165046973161,0.0169851963757943,0.0069161196643722,0.0261944571867084,0.0208426869460795,0.016396449252301,0.0518518412795857,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.0133391924560453,0.0515265744598031,True,True,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,128,300,1.091143223418511,0.0152939429239648,0.00724592076785,-0.0060064930664375,0.018647421817786,0.014818403343375,0.0079088016330727,0.0388312409458535,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0090465640772547,0.0391064580905514,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
