model,set,horizon,channel_seed,segment_id,nrmse_new,nrmse_reference,abs_nrmse_difference
QRC_K0,S,32,3,S067,1.0065103177821622,1.0065103177821622,0.0
QRC_K0,S,32,3,S068,0.9984524459741201,0.99845244597412,1.1102230246251565e-16
QRC_K0,S,32,3,S072,0.9219308446832676,0.9219308446832676,0.0
QRC_K0,S,32,3,S073,1.0439430364406448,1.0439430364406448,0.0
QRC_K0,S,32,3,S075,0.947452812714997,0.947452812714997,0.0
QRC_K0,S,32,3,S077,1.0290844943169946,1.0290844943169946,0.0
QRC_K0,S,32,3,S080,0.9596751617283229,0.9596751617283228,1.1102230246251565e-16
QRC_K0,S,32,3,S082,0.9424278742260874,0.9424278742260874,0.0
QRC_K0,S,32,3,S083,1.1256672125929,1.1256672125929,0.0
QRC_K0,S,64,3,S005,1.0046494212203099,1.00464942122031,2.220446049250313e-16
QRC_K0,S,64,3,S007,1.0236048259932262,1.0236048259932262,0.0
QRC_K0,S,64,3,S009,1.0091676172733683,1.0091676172733683,0.0
QRC_K0,S,64,3,S011,1.0027179466704539,1.002717946670454,2.220446049250313e-16
QRC_K0,S,64,3,S013,1.0050284432343912,1.0050284432343912,0.0
QRC_K0,S,64,3,S019,1.0025149869677656,1.0025149869677656,0.0
QRC_K0,S,64,3,S028,0.998905548798141,0.998905548798141,0.0
QRC_K0,S,64,3,S030,1.0042823236370821,1.004282323637082,2.220446049250313e-16
QRC_K0,S,64,3,S034,1.0035617680540332,1.0035617680540332,0.0
QRC_K0,S,64,3,S035,1.004728316955411,1.004728316955411,0.0
QRC_K0,S,64,3,S037,0.9996927514306698,0.9996927514306698,0.0
QRC_K0,S,64,3,S067,1.0003178013239573,1.000317801323957,2.220446049250313e-16
QRC_K0,S,64,3,S068,0.9995260274422952,0.9995260274422952,0.0
QRC_K0,S,64,3,S072,0.9925300420905827,0.9925300420905828,1.1102230246251565e-16
QRC_K0,S,64,3,S073,1.0164019436855587,1.0164019436855587,0.0
QRC_K0,S,64,3,S075,1.0023679911901142,1.0023679911901142,0.0
QRC_K0,S,64,3,S077,1.010602727812229,1.010602727812229,0.0
QRC_K0,S,64,3,S080,0.9990004576405035,0.9990004576405036,1.1102230246251565e-16
QRC_K0,S,64,3,S082,1.0058776313035993,1.0058776313035993,0.0
QRC_K0,S,64,3,S083,1.062644838022799,1.062644838022799,0.0
QRC_K0,S,128,3,S005,0.9991809892686748,0.9991809892686748,0.0
QRC_K0,S,128,3,S007,1.0019101079748267,1.0019101079748267,0.0
QRC_K0,S,128,3,S009,1.0010106438694826,1.0010106438694826,0.0
QRC_K0,S,128,3,S011,1.0023238054154355,1.0023238054154355,0.0
QRC_K0,S,128,3,S013,1.0026264304008177,1.0026264304008177,0.0
QRC_K0,S,128,3,S019,0.9990750044505393,0.9990750044505392,1.1102230246251565e-16
QRC_K0,S,128,3,S028,1.0000067206815604,1.0000067206815604,0.0
QRC_K0,S,128,3,S030,1.0032460124951446,1.0032460124951446,0.0
QRC_K0,S,128,3,S034,1.0013448971208816,1.0013448971208816,0.0
QRC_K0,S,128,3,S035,1.0011744949335675,1.0011744949335677,2.220446049250313e-16
QRC_K0,S,128,3,S037,0.999362803900622,0.999362803900622,0.0
QRC_K0,S,128,3,S067,1.0039333725410438,1.0039333725410438,0.0
QRC_K0,S,128,3,S068,1.0030766791924528,1.0030766791924528,0.0
QRC_K0,S,128,3,S072,0.9813460217145197,0.9813460217145196,1.1102230246251565e-16
QRC_K0,S,128,3,S073,1.0117087386998265,1.0117087386998265,0.0
QRC_K0,S,128,3,S075,1.024058669305058,1.024058669305058,0.0
QRC_K0,S,128,3,S077,1.0044478751238743,1.0044478751238743,0.0
QRC_K0,S,128,3,S080,0.9892640402639732,0.9892640402639732,0.0
QRC_K0,S,128,3,S082,1.003997018228512,1.003997018228512,0.0
QRC_K0,S,128,3,S083,1.012768008070172,1.012768008070172,0.0
AB_noaux,S,1,1,S005,0.19911765705335915,0.1991176570533591,5.551115123125783e-17
AB_noaux,S,1,1,S007,0.38439669580737135,0.3843966958073713,5.551115123125783e-17
AB_noaux,S,1,1,S009,0.17966757601236377,0.1796675760123637,8.326672684688674e-17
AB_noaux,S,1,1,S011,0.3006679211147516,0.3006679211147516,0.0
AB_noaux,S,1,1,S013,0.2163348579332171,0.2163348579332171,0.0
AB_noaux,S,1,1,S019,0.1868599641207681,0.1868599641207681,0.0
AB_noaux,S,1,1,S028,0.17143228527806184,0.1714322852780618,2.7755575615628914e-17
AB_noaux,S,1,1,S030,0.2620464885028031,0.2620464885028031,0.0
AB_noaux,S,1,1,S034,0.33052601842322926,0.3305260184232292,5.551115123125783e-17
AB_noaux,S,1,1,S035,0.31824063808883857,0.3182406380888385,5.551115123125783e-17
AB_noaux,S,1,1,S037,0.290207436531574,0.290207436531574,0.0
AB_noaux,S,1,1,S067,0.1944422534855926,0.1944422534855926,0.0
AB_noaux,S,1,1,S068,0.26540789231169476,0.2654078923116947,5.551115123125783e-17
AB_noaux,S,1,1,S072,0.24786982324512383,0.2478698232451238,2.7755575615628914e-17
AB_noaux,S,1,1,S073,0.17245417102243107,0.172454171022431,8.326672684688674e-17
AB_noaux,S,1,1,S075,0.14643424158550786,0.1464342415855078,5.551115123125783e-17
AB_noaux,S,1,1,S077,0.2150396209895204,0.2150396209895204,0.0
AB_noaux,S,1,1,S080,0.13901949537187103,0.139019495371871,2.7755575615628914e-17
AB_noaux,S,1,1,S082,0.16623634312800847,0.1662363431280084,8.326672684688674e-17
AB_noaux,S,1,1,S083,0.29040378118780247,0.2904037811878024,5.551115123125783e-17
AB_noaux,S,2,1,S005,0.3714669072026589,0.3714669072026589,0.0
AB_noaux,S,2,1,S007,0.7341357294223696,0.7341357294223696,0.0
AB_noaux,S,2,1,S009,0.3530286373653411,0.3530286373653411,0.0
AB_noaux,S,2,1,S011,0.5546841175592598,0.5546841175592598,0.0
AB_noaux,S,2,1,S013,0.39542681964569604,0.395426819645696,5.551115123125783e-17
AB_noaux,S,2,1,S019,0.357409840981616,0.357409840981616,0.0
AB_noaux,S,2,1,S028,0.3268344765626442,0.3268344765626442,0.0
AB_noaux,S,2,1,S030,0.5005909943018235,0.5005909943018235,0.0
AB_noaux,S,2,1,S034,0.5862024202957532,0.5862024202957532,0.0
AB_noaux,S,2,1,S035,0.5560292103366827,0.5560292103366827,0.0
AB_noaux,S,2,1,S037,0.48338960702466616,0.4833896070246661,5.551115123125783e-17
AB_noaux,S,2,1,S067,0.3634086345204867,0.3634086345204867,0.0
AB_noaux,S,2,1,S068,0.48449782194051083,0.4844978219405108,5.551115123125783e-17
AB_noaux,S,2,1,S072,0.452474002930495,0.452474002930495,0.0
AB_noaux,S,2,1,S073,0.3613310338105732,0.3613310338105732,0.0
AB_noaux,S,2,1,S075,0.2960877199544853,0.2960877199544853,0.0
AB_noaux,S,2,1,S077,0.4337678303985912,0.4337678303985912,0.0
AB_noaux,S,2,1,S080,0.27698359030597636,0.2769835903059763,5.551115123125783e-17
AB_noaux,S,2,1,S082,0.3230280642422111,0.3230280642422111,0.0
AB_noaux,S,2,1,S083,0.5871264657234206,0.5871264657234206,0.0
AB_noaux,S,4,1,S005,0.6976780057198424,0.6976780057198424,0.0
AB_noaux,S,4,1,S007,1.094048737591458,1.094048737591458,0.0
AB_noaux,S,4,1,S009,0.6703991952102655,0.6703991952102655,0.0
AB_noaux,S,4,1,S011,0.934542285062921,0.934542285062921,0.0
AB_noaux,S,4,1,S013,0.7091473163040828,0.7091473163040828,0.0
AB_noaux,S,4,1,S019,0.6821374721411521,0.6821374721411521,0.0
AB_noaux,S,4,1,S028,0.6304679099539406,0.6304679099539406,0.0
AB_noaux,S,4,1,S030,0.8787212027607741,0.8787212027607741,0.0
AB_noaux,S,4,1,S034,0.9499760892570736,0.9499760892570736,0.0
AB_noaux,S,4,1,S035,0.8773091191908873,0.8773091191908873,0.0
AB_noaux,S,4,1,S037,0.8223838465974688,0.8223838465974688,0.0
AB_noaux,S,4,1,S067,0.7465229018272774,0.7465229018272774,0.0
AB_noaux,S,4,1,S068,0.8709488594121715,0.8709488594121715,0.0
AB_noaux,S,4,1,S072,0.7609403466842005,0.7609403466842005,0.0
AB_noaux,S,4,1,S073,0.7420803687566047,0.7420803687566047,0.0
AB_noaux,S,4,1,S075,0.6221452181146143,0.6221452181146143,0.0
AB_noaux,S,4,1,S077,0.8266678537298932,0.8266678537298932,0.0
AB_noaux,S,4,1,S080,0.6221860658686058,0.6221860658686058,0.0
AB_noaux,S,4,1,S082,0.6485626389155102,0.6485626389155102,0.0
AB_noaux,S,4,1,S083,1.0630044802565553,1.0630044802565553,0.0
AB_noaux,S,8,1,S005,0.9346271781490223,0.9346271781490224,1.1102230246251565e-16
AB_noaux,S,8,1,S007,1.108244875958648,1.108244875958648,0.0
AB_noaux,S,8,1,S009,0.8599810855179991,0.8599810855179991,0.0
AB_noaux,S,8,1,S011,0.9923884370400142,0.9923884370400142,0.0
AB_noaux,S,8,1,S013,0.8443730609962293,0.8443730609962293,0.0
AB_noaux,S,8,1,S019,0.9112292583280659,0.911229258328066,1.1102230246251565e-16
AB_noaux,S,8,1,S028,0.8764524934571549,0.8764524934571549,0.0
AB_noaux,S,8,1,S030,0.9992061618439072,0.9992061618439072,0.0
AB_noaux,S,8,1,S034,0.9769848957862316,0.9769848957862316,0.0
AB_noaux,S,8,1,S035,0.920946642924233,0.920946642924233,0.0
AB_noaux,S,8,1,S037,0.9711314699691292,0.9711314699691292,0.0
AB_noaux,S,8,1,S067,0.9704651988605336,0.9704651988605336,0.0
AB_noaux,S,8,1,S068,1.0055982004108879,1.005598200410888,2.220446049250313e-16
AB_noaux,S,8,1,S072,0.8209707726404394,0.8209707726404394,0.0
AB_noaux,S,8,1,S073,0.9923018172970772,0.9923018172970772,0.0
AB_noaux,S,8,1,S075,0.8880253808192498,0.8880253808192498,0.0
AB_noaux,S,8,1,S077,1.0544891051249754,1.0544891051249754,0.0
AB_noaux,S,8,1,S080,0.7431797662658625,0.7431797662658625,0.0
AB_noaux,S,8,1,S082,0.8072140559556221,0.8072140559556221,0.0
AB_noaux,S,8,1,S083,1.1540500560174956,1.1540500560174956,0.0
AB_noaux,S,16,1,S005,0.9449334945345688,0.9449334945345688,0.0
AB_noaux,S,16,1,S007,1.1054999276691424,1.1054999276691424,0.0
AB_noaux,S,16,1,S009,0.8943873387930389,0.8943873387930389,0.0
AB_noaux,S,16,1,S011,0.9952879367911157,0.9952879367911156,1.1102230246251565e-16
AB_noaux,S,16,1,S013,0.8897878280767172,0.8897878280767172,0.0
AB_noaux,S,16,1,S019,0.9707338618550551,0.9707338618550552,1.1102230246251565e-16
AB_noaux,S,16,1,S028,0.8814235908602475,0.8814235908602475,0.0
AB_noaux,S,16,1,S030,1.0451781663864204,1.0451781663864204,0.0
AB_noaux,S,16,1,S034,0.9885949150825283,0.9885949150825284,1.1102230246251565e-16
AB_noaux,S,16,1,S035,0.9338816792557773,0.9338816792557773,0.0
AB_noaux,S,16,1,S037,0.9687324617060711,0.9687324617060712,1.1102230246251565e-16
AB_noaux,S,16,1,S067,0.9718030016909606,0.9718030016909606,0.0
AB_noaux,S,16,1,S068,1.0309674322557143,1.0309674322557143,0.0
AB_noaux,S,16,1,S072,0.8443334979195442,0.8443334979195442,0.0
AB_noaux,S,16,1,S073,1.0055714288592725,1.0055714288592723,2.220446049250313e-16
AB_noaux,S,16,1,S075,0.8917101029311304,0.8917101029311304,0.0
AB_noaux,S,16,1,S077,1.0241197238719209,1.0241197238719209,0.0
AB_noaux,S,16,1,S080,0.8522278710292971,0.8522278710292971,0.0
AB_noaux,S,16,1,S082,0.8564518884741127,0.8564518884741127,0.0
AB_noaux,S,16,1,S083,1.1123493502208255,1.1123493502208257,2.220446049250313e-16
AB_noaux,S,32,1,S005,1.0153955550502103,1.0153955550502105,2.220446049250313e-16
AB_noaux,S,32,1,S007,1.0011745122246427,1.0011745122246427,0.0
AB_noaux,S,32,1,S009,0.9376209505482956,0.9376209505482956,0.0
AB_noaux,S,32,1,S011,1.0022798603972793,1.0022798603972791,2.220446049250313e-16
AB_noaux,S,32,1,S013,0.9455977299543575,0.9455977299543576,1.1102230246251565e-16
AB_noaux,S,32,1,S019,1.0463343723614158,1.0463343723614158,0.0
AB_noaux,S,32,1,S028,1.032875019358738,1.032875019358738,0.0
AB_noaux,S,32,1,S030,0.9992376281477303,0.9992376281477304,1.1102230246251565e-16
AB_noaux,S,32,1,S034,1.011579319833091,1.011579319833091,0.0
AB_noaux,S,32,1,S035,1.0031091096084488,1.0031091096084488,0.0
AB_noaux,S,32,1,S037,1.005288356225863,1.005288356225863,0.0
AB_noaux,S,32,1,S067,1.0074436381118315,1.0074436381118317,2.220446049250313e-16
AB_noaux,S,32,1,S068,0.9987737768151984,0.9987737768151984,0.0
AB_noaux,S,32,1,S072,0.9261255990148218,0.9261255990148218,0.0
AB_noaux,S,32,1,S073,1.0424961817305693,1.0424961817305691,2.220446049250313e-16
AB_noaux,S,32,1,S075,0.9439159298175679,0.943915929817568,1.1102230246251565e-16
AB_noaux,S,32,1,S077,1.02156584960461,1.02156584960461,0.0
AB_noaux,S,32,1,S080,0.9625132101987964,0.9625132101987964,0.0
AB_noaux,S,32,1,S082,0.9359991777053642,0.9359991777053642,0.0
AB_noaux,S,32,1,S083,1.0869669571036793,1.0869669571036793,0.0
AB_noaux,S,64,1,S005,1.0051942048913098,1.0051942048913098,0.0
AB_noaux,S,64,1,S007,1.0195313388971528,1.0195313388971528,0.0
AB_noaux,S,64,1,S009,1.0104613664897655,1.0104613664897657,2.220446049250313e-16
AB_noaux,S,64,1,S011,1.0013263568603175,1.0013263568603177,2.220446049250313e-16
AB_noaux,S,64,1,S013,1.0044155547257725,1.0044155547257725,0.0
AB_noaux,S,64,1,S019,1.0012387512358456,1.0012387512358456,0.0
AB_noaux,S,64,1,S028,0.9978297696933527,0.9978297696933528,1.1102230246251565e-16
AB_noaux,S,64,1,S030,1.0036681875539502,1.0036681875539502,0.0
AB_noaux,S,64,1,S034,1.0030615871803195,1.0030615871803197,2.220446049250313e-16
AB_noaux,S,64,1,S035,1.0030568809727352,1.0030568809727352,0.0
AB_noaux,S,64,1,S037,0.999118394897445,0.999118394897445,0.0
AB_noaux,S,64,1,S067,1.0036237181497014,1.0036237181497014,0.0
AB_noaux,S,64,1,S068,1.0009932259195413,1.000993225919541,2.220446049250313e-16
AB_noaux,S,64,1,S072,0.994209028864163,0.994209028864163,0.0
AB_noaux,S,64,1,S073,1.0173166306829677,1.0173166306829675,2.220446049250313e-16
AB_noaux,S,64,1,S075,1.0039719709081485,1.0039719709081485,0.0
AB_noaux,S,64,1,S077,1.016886686122533,1.016886686122533,0.0
AB_noaux,S,64,1,S080,0.9978127056492997,0.9978127056492996,1.1102230246251565e-16
AB_noaux,S,64,1,S082,1.0058005808240387,1.005800580824039,2.220446049250313e-16
AB_noaux,S,64,1,S083,1.0727532751522961,1.072753275152296,2.220446049250313e-16
AB_noaux,S,128,1,S005,1.0005884159235574,1.0005884159235574,0.0
AB_noaux,S,128,1,S007,1.0053921137430266,1.0053921137430266,0.0
AB_noaux,S,128,1,S009,1.0029566187062655,1.0029566187062655,0.0
AB_noaux,S,128,1,S011,1.0005430326120737,1.0005430326120737,0.0
AB_noaux,S,128,1,S013,1.003200807164629,1.003200807164629,0.0
AB_noaux,S,128,1,S019,0.9994743450885867,0.9994743450885868,1.1102230246251565e-16
AB_noaux,S,128,1,S028,0.9997144173679271,0.9997144173679272,1.1102230246251565e-16
AB_noaux,S,128,1,S030,1.002720362617923,1.002720362617923,0.0
AB_noaux,S,128,1,S034,1.0010469150191519,1.001046915019152,2.220446049250313e-16
AB_noaux,S,128,1,S035,1.001632693986949,1.001632693986949,0.0
AB_noaux,S,128,1,S037,1.0016700754198267,1.0016700754198269,2.220446049250313e-16
AB_noaux,S,128,1,S067,1.0017581231865498,1.0017581231865498,0.0
AB_noaux,S,128,1,S068,1.0021962201780257,1.0021962201780257,0.0
AB_noaux,S,128,1,S072,0.9878112260029067,0.9878112260029068,1.1102230246251565e-16
AB_noaux,S,128,1,S073,1.0127279559305453,1.012727955930545,2.220446049250313e-16
AB_noaux,S,128,1,S075,1.0155767024390618,1.0155767024390618,0.0
AB_noaux,S,128,1,S077,1.0099226842531646,1.0099226842531646,0.0
AB_noaux,S,128,1,S080,0.9940680373609234,0.9940680373609234,0.0
AB_noaux,S,128,1,S082,1.0045893735517335,1.0045893735517335,0.0
AB_noaux,S,128,1,S083,1.031794687187678,1.031794687187678,0.0
AB_noaux,S,1,2,S005,0.20151057531091038,0.2015105753109103,8.326672684688674e-17
AB_noaux,S,1,2,S007,0.394989222951245,0.394989222951245,0.0
AB_noaux,S,1,2,S009,0.1820313198720738,0.1820313198720738,0.0
AB_noaux,S,1,2,S011,0.298818067102648,0.298818067102648,0.0
AB_noaux,S,1,2,S013,0.19470839211173585,0.1947083921117358,5.551115123125783e-17
AB_noaux,S,1,2,S019,0.1926183321963932,0.1926183321963932,0.0
AB_noaux,S,1,2,S028,0.16849429213309872,0.1684942921330987,2.7755575615628914e-17
AB_noaux,S,1,2,S030,0.2681808386868145,0.2681808386868145,0.0
AB_noaux,S,1,2,S034,0.3195164372615322,0.3195164372615322,0.0
AB_noaux,S,1,2,S035,0.31617312385947516,0.3161731238594751,5.551115123125783e-17
AB_noaux,S,1,2,S037,0.28763320091869327,0.2876332009186932,5.551115123125783e-17
AB_noaux,S,1,2,S067,0.19149746429867898,0.1914974642986789,8.326672684688674e-17
AB_noaux,S,1,2,S068,0.26651990837492817,0.2665199083749281,5.551115123125783e-17
AB_noaux,S,1,2,S072,0.2436683348755533,0.2436683348755533,0.0
AB_noaux,S,1,2,S073,0.18600971501593533,0.1860097150159353,2.7755575615628914e-17
AB_noaux,S,1,2,S075,0.15599387173271284,0.1559938717327128,2.7755575615628914e-17
AB_noaux,S,1,2,S077,0.20694122007902005,0.20694122007902,5.551115123125783e-17
AB_noaux,S,1,2,S080,0.14201837780734225,0.1420183778073422,5.551115123125783e-17
AB_noaux,S,1,2,S082,0.15424500765352278,0.1542450076535227,8.326672684688674e-17
AB_noaux,S,1,2,S083,0.30857876783438426,0.3085787678343842,5.551115123125783e-17
AB_noaux,S,2,2,S005,0.381010032449007,0.381010032449007,0.0
AB_noaux,S,2,2,S007,0.7649603530186834,0.7649603530186834,0.0
AB_noaux,S,2,2,S009,0.35782673924632286,0.3578267392463228,5.551115123125783e-17
AB_noaux,S,2,2,S011,0.5781677915110641,0.5781677915110641,0.0
AB_noaux,S,2,2,S013,0.36945325627557307,0.369453256275573,5.551115123125783e-17
AB_noaux,S,2,2,S019,0.37589805045884117,0.3758980504588411,5.551115123125783e-17
AB_noaux,S,2,2,S028,0.33066541108213265,0.3306654110821326,5.551115123125783e-17
AB_noaux,S,2,2,S030,0.5219813911176748,0.5219813911176748,0.0
AB_noaux,S,2,2,S034,0.5803520986434214,0.5803520986434214,0.0
AB_noaux,S,2,2,S035,0.5582185326910716,0.5582185326910716,0.0
AB_noaux,S,2,2,S037,0.5178103763452776,0.5178103763452776,0.0
AB_noaux,S,2,2,S067,0.3795308110883925,0.3795308110883925,0.0
AB_noaux,S,2,2,S068,0.5144663492307315,0.5144663492307315,0.0
AB_noaux,S,2,2,S072,0.45558888383213425,0.4555888838321342,5.551115123125783e-17
AB_noaux,S,2,2,S073,0.38777978105112576,0.3877797810511257,5.551115123125783e-17
AB_noaux,S,2,2,S075,0.31961184409288224,0.3196118440928822,5.551115123125783e-17
AB_noaux,S,2,2,S077,0.4262819461760967,0.4262819461760967,0.0
AB_noaux,S,2,2,S080,0.299631692724958,0.299631692724958,0.0
AB_noaux,S,2,2,S082,0.3081325733374734,0.3081325733374734,0.0
AB_noaux,S,2,2,S083,0.6130024885784359,0.6130024885784359,0.0
AB_noaux,S,4,2,S005,0.709596633321401,0.709596633321401,0.0
AB_noaux,S,4,2,S007,1.1496861911915432,1.1496861911915432,0.0
AB_noaux,S,4,2,S009,0.6874033003710294,0.6874033003710294,0.0
AB_noaux,S,4,2,S011,0.9681224633995094,0.9681224633995094,0.0
AB_noaux,S,4,2,S013,0.6985139782067618,0.6985139782067618,0.0
AB_noaux,S,4,2,S019,0.7116030085072541,0.7116030085072541,0.0
AB_noaux,S,4,2,S028,0.6362910427969518,0.6362910427969518,0.0
AB_noaux,S,4,2,S030,0.9087992948467503,0.9087992948467504,1.1102230246251565e-16
AB_noaux,S,4,2,S034,0.9567955981407819,0.956795598140782,1.1102230246251565e-16
AB_noaux,S,4,2,S035,0.8747838191630799,0.8747838191630799,0.0
AB_noaux,S,4,2,S037,0.8635580495158036,0.8635580495158036,0.0
AB_noaux,S,4,2,S067,0.7615252801691693,0.7615252801691693,0.0
AB_noaux,S,4,2,S068,0.9084446691881416,0.9084446691881416,0.0
AB_noaux,S,4,2,S072,0.7784239578159935,0.7784239578159935,0.0
AB_noaux,S,4,2,S073,0.7787960679105056,0.7787960679105056,0.0
AB_noaux,S,4,2,S075,0.6619063078083881,0.6619063078083881,0.0
AB_noaux,S,4,2,S077,0.8068606065651432,0.8068606065651432,0.0
AB_noaux,S,4,2,S080,0.6368692913779658,0.6368692913779658,0.0
AB_noaux,S,4,2,S082,0.6373754566098717,0.6373754566098717,0.0
AB_noaux,S,4,2,S083,1.0702121358831738,1.0702121358831738,0.0
AB_noaux,S,8,2,S005,0.9488394387928812,0.9488394387928812,0.0
AB_noaux,S,8,2,S007,1.1611462910070818,1.1611462910070818,0.0
AB_noaux,S,8,2,S009,0.8683540111136783,0.8683540111136783,0.0
AB_noaux,S,8,2,S011,0.9717249348429848,0.9717249348429848,0.0
AB_noaux,S,8,2,S013,0.833104547691384,0.833104547691384,0.0
AB_noaux,S,8,2,S019,0.9344654230699561,0.934465423069956,1.1102230246251565e-16
AB_noaux,S,8,2,S028,0.8587139774723904,0.8587139774723904,0.0
AB_noaux,S,8,2,S030,0.9930866264648027,0.9930866264648028,1.1102230246251565e-16
AB_noaux,S,8,2,S034,0.9665463368618404,0.9665463368618404,0.0
AB_noaux,S,8,2,S035,0.9359690722486436,0.9359690722486436,0.0
AB_noaux,S,8,2,S037,0.982378609670029,0.982378609670029,0.0
AB_noaux,S,8,2,S067,0.975012848078901,0.975012848078901,0.0
AB_noaux,S,8,2,S068,1.019553725721875,1.019553725721875,0.0
AB_noaux,S,8,2,S072,0.8403949699594628,0.8403949699594628,0.0
AB_noaux,S,8,2,S073,1.0116571033951298,1.0116571033951298,0.0
AB_noaux,S,8,2,S075,0.9462712694662936,0.9462712694662936,0.0
AB_noaux,S,8,2,S077,1.0343760586037571,1.0343760586037571,0.0
AB_noaux,S,8,2,S080,0.8248150480422134,0.8248150480422134,0.0
AB_noaux,S,8,2,S082,0.7952173833679607,0.7952173833679607,0.0
AB_noaux,S,8,2,S083,1.1236191477185247,1.123619147718525,2.220446049250313e-16
AB_noaux,S,16,2,S005,0.9415054880149264,0.9415054880149264,0.0
AB_noaux,S,16,2,S007,1.0905815918935058,1.0905815918935058,0.0
AB_noaux,S,16,2,S009,0.9084928644849516,0.9084928644849516,0.0
AB_noaux,S,16,2,S011,0.9897065950032902,0.9897065950032902,0.0
AB_noaux,S,16,2,S013,0.9027769348379693,0.9027769348379692,1.1102230246251565e-16
AB_noaux,S,16,2,S019,0.9607292042781703,0.9607292042781704,1.1102230246251565e-16
AB_noaux,S,16,2,S028,0.854744929973971,0.854744929973971,0.0
AB_noaux,S,16,2,S030,1.0346063512857215,1.0346063512857215,0.0
AB_noaux,S,16,2,S034,0.9825425195679779,0.982542519567978,1.1102230246251565e-16
AB_noaux,S,16,2,S035,0.926935244112518,0.926935244112518,0.0
AB_noaux,S,16,2,S037,0.9722392147514173,0.9722392147514172,1.1102230246251565e-16
AB_noaux,S,16,2,S067,0.9799531141725405,0.9799531141725404,1.1102230246251565e-16
AB_noaux,S,16,2,S068,1.0279487648156311,1.0279487648156311,0.0
AB_noaux,S,16,2,S072,0.8431442964930982,0.8431442964930982,0.0
AB_noaux,S,16,2,S073,0.9962828343633329,0.9962828343633328,1.1102230246251565e-16
AB_noaux,S,16,2,S075,0.9007122373271841,0.9007122373271841,0.0
AB_noaux,S,16,2,S077,1.0327044707368624,1.0327044707368624,0.0
AB_noaux,S,16,2,S080,0.8528778555392877,0.8528778555392877,0.0
AB_noaux,S,16,2,S082,0.8703427604867994,0.8703427604867994,0.0
AB_noaux,S,16,2,S083,0.9988845181512008,0.9988845181512008,0.0
AB_noaux,S,32,2,S005,1.0127467502031566,1.0127467502031566,0.0
AB_noaux,S,32,2,S007,1.003386513195759,1.003386513195759,0.0
AB_noaux,S,32,2,S009,0.9478785020873812,0.9478785020873812,0.0
AB_noaux,S,32,2,S011,1.0037436918274198,1.0037436918274198,0.0
AB_noaux,S,32,2,S013,0.9459235351290438,0.9459235351290438,0.0
AB_noaux,S,32,2,S019,1.0413726247744357,1.0413726247744357,0.0
AB_noaux,S,32,2,S028,1.0299100376132244,1.0299100376132244,0.0
AB_noaux,S,32,2,S030,0.9985072876048837,0.9985072876048836,1.1102230246251565e-16
AB_noaux,S,32,2,S034,1.0109448812515416,1.0109448812515416,0.0
AB_noaux,S,32,2,S035,1.002383271014484,1.002383271014484,0.0
AB_noaux,S,32,2,S037,1.006222327159417,1.006222327159417,0.0
AB_noaux,S,32,2,S067,1.0074451214315878,1.0074451214315878,0.0
AB_noaux,S,32,2,S068,0.9999185192185773,0.9999185192185772,1.1102230246251565e-16
AB_noaux,S,32,2,S072,0.9301760080650129,0.9301760080650128,1.1102230246251565e-16
AB_noaux,S,32,2,S073,1.0418980349967828,1.0418980349967828,0.0
AB_noaux,S,32,2,S075,0.948310681068988,0.948310681068988,0.0
AB_noaux,S,32,2,S077,1.0141659175644495,1.0141659175644495,0.0
AB_noaux,S,32,2,S080,0.9644347314761874,0.9644347314761874,0.0
AB_noaux,S,32,2,S082,0.9377964488339502,0.9377964488339502,0.0
AB_noaux,S,32,2,S083,1.0758265240642808,1.0758265240642808,0.0
AB_noaux,S,64,2,S005,1.0078238518163591,1.0078238518163591,0.0
AB_noaux,S,64,2,S007,1.023259345573681,1.023259345573681,0.0
AB_noaux,S,64,2,S009,1.0093315037224029,1.0093315037224029,0.0
AB_noaux,S,64,2,S011,1.0021900290713,1.0021900290713,0.0
AB_noaux,S,64,2,S013,1.0047349343801542,1.0047349343801542,0.0
AB_noaux,S,64,2,S019,1.006402133540613,1.006402133540613,0.0
AB_noaux,S,64,2,S028,0.9996145032213067,0.9996145032213068,1.1102230246251565e-16
AB_noaux,S,64,2,S030,1.003179323433501,1.003179323433501,0.0
AB_noaux,S,64,2,S034,1.0049254248025377,1.0049254248025377,0.0
AB_noaux,S,64,2,S035,1.0043326629850613,1.0043326629850613,0.0
AB_noaux,S,64,2,S037,1.0000894048479176,1.0000894048479176,0.0
AB_noaux,S,64,2,S067,1.0004679524104951,1.0004679524104951,0.0
AB_noaux,S,64,2,S068,0.9988600995682023,0.9988600995682024,1.1102230246251565e-16
AB_noaux,S,64,2,S072,0.993771063957166,0.993771063957166,0.0
AB_noaux,S,64,2,S073,1.017025631687113,1.017025631687113,0.0
AB_noaux,S,64,2,S075,0.9968471290314977,0.9968471290314976,1.1102230246251565e-16
AB_noaux,S,64,2,S077,1.0093813994534369,1.0093813994534369,0.0
AB_noaux,S,64,2,S080,1.000283434290109,1.000283434290109,0.0
AB_noaux,S,64,2,S082,1.0069723632173286,1.0069723632173286,0.0
AB_noaux,S,64,2,S083,1.0350750233135353,1.0350750233135353,0.0
AB_noaux,S,128,2,S005,1.0007916067311393,1.000791606731139,2.220446049250313e-16
AB_noaux,S,128,2,S007,1.0021509232908326,1.0021509232908326,0.0
