set,model,horizon,channel_seed,noise_replicate,shots,shot_label,segment_id,selected_alpha,nrmse,rmse,r2,mae
S,AB_noaux,64,3,0,0,exact,S013,100.0,1.005250598643811,1.775727707536897,-0.010528766073740314,1.405094004654714
S,AB_noaux,64,3,0,0,exact,S019,100.0,1.0003564720822014,1.4727386133173326,-0.0007130712367477976,1.1535124443971096
S,AB_noaux,64,3,0,0,exact,S028,100.0,0.9977293637373279,1.5457394728480314,0.004536116736306717,1.279717205434203
S,AB_noaux,64,3,0,0,exact,S030,100.0,1.0030645916405518,1.538500014764812,-0.006138575003026947,1.1504802836185943
S,AB_noaux,64,3,0,0,exact,S034,100.0,1.0042546995085224,1.2387016699164783,-0.008527501484952626,0.930018036389094
S,AB_noaux,64,3,0,0,exact,S035,100.0,1.0037052421237467,1.7275539154224495,-0.007424213066689056,1.4252185647903672
S,AB_noaux,64,3,0,0,exact,S037,100.0,1.000494009553066,1.9400393463136907,-0.0009882631515709672,1.4663966521325587
S,AB_noaux,64,3,0,0,exact,S067,100.0,1.0015270559390816,1.605455119740136,-0.003056443778004514,1.268486187790156
S,AB_noaux,64,3,0,0,exact,S068,100.0,1.00052917726816,1.8235801879045024,-0.0010586345649012951,1.34554554068111
S,AB_noaux,64,3,0,0,exact,S072,100.0,0.9944867013225721,0.824000570313436,0.010996200892548935,0.7129871193553396
S,AB_noaux,64,3,0,0,exact,S073,100.0,1.0153990330001856,1.0746681851116378,-0.03103519621771178,0.8032996899411954
S,AB_noaux,64,3,0,0,exact,S075,100.0,1.001559266748948,0.6516590758217935,-0.003120964810690241,0.5308493359455392
S,AB_noaux,64,3,0,0,exact,S077,100.0,1.0083219426538543,0.3719786073007804,-0.016713140037242447,0.2798547570481062
S,AB_noaux,64,3,0,0,exact,S080,100.0,0.9979277632848054,1.7021900402854524,0.0041401792653854574,1.437642553315744
S,AB_noaux,64,3,0,0,exact,S082,100.0,1.0064657904687948,1.3092493877043274,-0.01297338738397591,1.0567109594475637
S,AB_noaux,64,3,0,0,exact,S083,100.0,1.0380842798896759,0.32591975840960696,-0.07761897215406699,0.24604945485536156
S,AB_noaux,128,3,0,0,exact,S005,10.0,0.9994338344406631,1.099053121499089,0.0011320105752330445,0.9369533894262116
S,AB_noaux,128,3,0,0,exact,S007,10.0,1.0016965462864424,0.8131376398844568,-0.0033959708421871238,0.6262482621055956
S,AB_noaux,128,3,0,0,exact,S009,10.0,0.9993594863766014,1.0980327951516693,0.0012806169890954289,0.886281125474243
S,AB_noaux,128,3,0,0,exact,S011,10.0,1.0022223782520436,1.1792478353642541,-0.004449695469182391,0.8458735879900899
S,AB_noaux,128,3,0,0,exact,S013,10.0,1.0018670417082016,1.767648275439413,-0.0037375692611434363,1.3975188461938077
S,AB_noaux,128,3,0,0,exact,S019,10.0,0.9996210757689731,1.4679793291494239,0.0007577048784808138,1.1536052474014333
S,AB_noaux,128,3,0,0,exact,S028,10.0,1.0004433714358083,1.5547411083335154,-0.0008869394498465244,1.287165807454996
S,AB_noaux,128,3,0,0,exact,S030,10.0,1.0030630403630467,1.5393925727134148,-0.006135462942359116,1.1489939041954267
S,AB_noaux,128,3,0,0,exact,S034,10.0,1.002358247193741,1.2233395320629417,-0.004722055717309104,0.9244623529741863
S,AB_noaux,128,3,0,0,exact,S035,10.0,1.0013436359820351,1.723486863760795,-0.0026890773217222996,1.423850554612642
S,AB_noaux,128,3,0,0,exact,S037,10.0,1.00185062501563,1.9409858878317698,-0.0037046748442086663,1.4672409469619292
S,AB_noaux,128,3,0,0,exact,S067,10.0,1.001687202031712,1.6025363087683722,-0.0033772507141198727,1.2635063463912153
S,AB_noaux,128,3,0,0,exact,S068,10.0,1.0024887314600155,1.8299250986470819,-0.0049836567043113345,1.3489141545075907
S,AB_noaux,128,3,0,0,exact,S072,10.0,0.9867820760954898,0.8176075923138106,0.02626113429667476,0.7055957380234663
S,AB_noaux,128,3,0,0,exact,S073,10.0,1.0093306256053411,1.0645413470278862,-0.01874831178486902,0.7976989588587836
S,AB_noaux,128,3,0,0,exact,S075,10.0,1.0156386272569409,0.6592693711061958,-0.031521821176363485,0.5364811538768499
S,AB_noaux,128,3,0,0,exact,S077,10.0,1.0060947581197803,0.37138143354716274,-0.01222666231609959,0.2822113987546269
S,AB_noaux,128,3,0,0,exact,S080,10.0,0.9913063636952105,1.6945040922841095,0.017311693297378916,1.4245169920507654
S,AB_noaux,128,3,0,0,exact,S082,10.0,1.003462476790734,1.305367605902078,-0.0069369423269944885,1.052476774337873
S,AB_noaux,128,3,0,0,exact,S083,10.0,1.0020016127924545,0.3156761908524353,-0.004007232038680142,0.24910835572846146
S,single_kernel,1,1,0,0,exact,S005,1e-08,0.16257704288454708,0.17768530424286955,0.9735687051269162,0.10357529335784939
S,single_kernel,1,1,0,0,exact,S007,1e-08,0.2939002449418303,0.23938062412538325,0.9136226460231321,0.11527908924637462
S,single_kernel,1,1,0,0,exact,S009,1e-08,0.13756198207003137,0.149788490855329,0.9810767010889644,0.11289901664924083
S,single_kernel,1,1,0,0,exact,S011,1e-08,0.23752648002704496,0.2812518388513184,0.9435811712859619,0.16155354528070595
S,single_kernel,1,1,0,0,exact,S013,1e-08,0.13605327289515112,0.24044259971964638,0.9814895069345175,0.16506326213232606
S,single_kernel,1,1,0,0,exact,S019,1e-08,0.10170325711564489,0.15024391764623424,0.989656447492069,0.10636355291975706
S,single_kernel,1,1,0,0,exact,S028,1e-08,0.10447232557028939,0.16280741468920662,0.9890855331899354,0.11134584089222614
S,single_kernel,1,1,0,0,exact,S030,1e-08,0.17949455742540318,0.275248356305683,0.9677817038546587,0.17607657903097668
S,single_kernel,1,1,0,0,exact,S034,1e-08,0.27707619534372213,0.342560712009042,0.9232287819738475,0.19968425421884642
S,single_kernel,1,1,0,0,exact,S035,1e-08,0.23275242261546994,0.40124988578931003,0.9458263097666296,0.2917018751499578
S,single_kernel,1,1,0,0,exact,S037,1e-08,0.19869926152882764,0.38561551198212496,0.9605186034678985,0.21292745516055414
S,single_kernel,1,1,0,0,exact,S067,1e-08,0.1463109260968427,0.23440902707306768,0.9785931129046842,0.13948119888051844
S,single_kernel,1,1,0,0,exact,S068,1e-08,0.19019018958201428,0.34694838019501945,0.9638276917867574,0.19522176591818613
S,single_kernel,1,1,0,0,exact,S072,1e-08,0.19688620726920628,0.16309867956795032,0.9612358213871471,0.10639328998973313
S,single_kernel,1,1,0,0,exact,S073,1e-08,0.10025257313221053,0.10642645690298173,0.9899494215803708,0.07142932827350505
S,single_kernel,1,1,0,0,exact,S075,1e-08,0.08713190327872639,0.056671585786012516,0.9924080314310266,0.03987411171350052
S,single_kernel,1,1,0,0,exact,S077,1e-08,0.13924517949546908,0.05141741508839502,0.9806107799872746,0.03598230089719304
S,single_kernel,1,1,0,0,exact,S080,1e-08,0.08053315472579602,0.13702327120829155,0.993514410989911,0.09822447118808683
S,single_kernel,1,1,0,0,exact,S082,1e-08,0.11852164507576533,0.15437573242450608,0.9859526196485343,0.10710253541458337
S,single_kernel,1,1,0,0,exact,S083,1e-08,0.21089008101895224,0.06600853082341583,0.9555253737278198,0.04656355688278366
S,single_kernel,2,1,0,0,exact,S005,1e-08,0.3146683271533525,0.34395148120214697,0.9009838438865108,0.22523820989269408
S,single_kernel,2,1,0,0,exact,S007,1e-08,0.6818588198671306,0.555418926332214,0.5350685497694039,0.2755381533473823
S,single_kernel,2,1,0,0,exact,S009,1e-08,0.3035271749817218,0.33044954112052377,0.9078712540476153,0.2427859489553287
S,single_kernel,2,1,0,0,exact,S011,1e-08,0.4517727555414989,0.5349600464784917,0.7959013773504411,0.33254663098133364
S,single_kernel,2,1,0,0,exact,S013,1e-08,0.2884352017857472,0.5097418622539333,0.9168051343708152,0.3503541856793272
S,single_kernel,2,1,0,0,exact,S019,1e-08,0.23565352966681616,0.34815074028306225,0.944467413955571,0.25710732607060466
S,single_kernel,2,1,0,0,exact,S028,1e-08,0.23143506574176465,0.3606805729021056,0.9464378103451051,0.2698109728890101
S,single_kernel,2,1,0,0,exact,S030,1e-08,0.3815889638685039,0.5850942240136906,0.8543898626537616,0.38820862198908374
S,single_kernel,2,1,0,0,exact,S034,1e-08,0.5177610021959508,0.6402009622889261,0.7319235446050447,0.39657426836706794
S,single_kernel,2,1,0,0,exact,S035,1e-08,0.4372465829294809,0.7538775528769257,0.8088154257164927,0.5743652563529852
S,single_kernel,2,1,0,0,exact,S037,1e-08,0.3442173826082467,0.667689161169469,0.8815143935103279,0.4266236800176149
S,single_kernel,2,1,0,0,exact,S067,1e-08,0.2861888446057473,0.4584820502436557,0.9180959452232275,0.31413905134516534
S,single_kernel,2,1,0,0,exact,S068,1e-08,0.3875464528031692,0.7065633804770447,0.849807746919681,0.4327136536150635
S,single_kernel,2,1,0,0,exact,S072,1e-08,0.38422786502369777,0.3183107236742553,0.8523689477393311,0.22487085740606488
S,single_kernel,2,1,0,0,exact,S073,1e-08,0.24491857295556502,0.2599552340842217,0.9400148926214096,0.1814442280127176
S,single_kernel,2,1,0,0,exact,S075,1e-08,0.208289149384367,0.13548810035369196,0.9566156302487369,0.09433346457012665
S,single_kernel,2,1,0,0,exact,S077,1e-08,0.32396775434481373,0.11962786971606314,0.8950448941447784,0.0830541615901955
S,single_kernel,2,1,0,0,exact,S080,1e-08,0.18807616138665084,0.32003621682771766,0.9646273575180625,0.23911186146323296
S,single_kernel,2,1,0,0,exact,S082,1e-08,0.2569441991504462,0.33467960949836134,0.9339796785229358,0.23060342449292245
S,single_kernel,2,1,0,0,exact,S083,1e-08,0.46864415706158075,0.14669997500780346,0.7803726540520405,0.10546552723425602
S,single_kernel,4,1,0,0,exact,S005,0.01,0.6413881635582683,0.7012340120110916,0.588621223647352,0.5238853382557436
S,single_kernel,4,1,0,0,exact,S007,0.01,1.2186085658547197,0.9928168975978355,-0.48500683677449685,0.5937997045188156
S,single_kernel,4,1,0,0,exact,S009,0.01,0.6518399244838825,0.7094837380024744,0.5751047128488462,0.5130664585840617
S,single_kernel,4,1,0,0,exact,S011,0.01,0.9148931804947709,1.0834033917234418,0.16297046828416262,0.7284025188877844
S,single_kernel,4,1,0,0,exact,S013,0.01,0.6419282576476107,1.1346652714795296,0.5879281120335027,0.7988877887417178
S,single_kernel,4,1,0,0,exact,S019,0.01,0.585886959997937,0.8649725093119253,0.6567364701043757,0.6519771804217059
S,single_kernel,4,1,0,0,exact,S028,0.01,0.5714793559390364,0.8906200631962106,0.6734113457355041,0.689109468297088
S,single_kernel,4,1,0,0,exact,S030,0.01,0.8182479565021246,1.25323404750503,0.3304702816800972,0.8798130608425568
S,single_kernel,4,1,0,0,exact,S034,0.01,0.9653411965138964,1.1939133613160346,0.06811637431311912,0.7676181129621995
S,single_kernel,4,1,0,0,exact,S035,0.01,0.8085931949249099,1.394452896142968,0.3461770451211268,1.1148871493175458
S,single_kernel,4,1,0,0,exact,S037,0.01,0.7248697406938965,1.404530021469959,0.4745638590263632,0.9928877257008065
S,single_kernel,4,1,0,0,exact,S067,0.01,0.6744721660487956,1.080476533643191,0.5450872972254459,0.8214893087630468
S,single_kernel,4,1,0,0,exact,S068,0.01,0.8141913719916588,1.482778194779954,0.3370924097743403,1.0154131903835601
S,single_kernel,4,1,0,0,exact,S072,0.01,0.7675369214063388,0.6358784091004293,0.4108870742780798,0.47494445863474877
S,single_kernel,4,1,0,0,exact,S073,0.01,0.6492532123801816,0.6883201176279224,0.5784702662140147,0.49350077468776465
S,single_kernel,4,1,0,0,exact,S075,0.01,0.5537796126545155,0.36029636033037393,0.6933281406082148,0.2522792950985782
S,single_kernel,4,1,0,0,exact,S077,0.01,0.7490342646918402,0.2765890413736867,0.4389476703175542,0.1962256764250711
S,single_kernel,4,1,0,0,exact,S080,0.01,0.49988439708051896,0.8507824962426372,0.7501155895554461,0.6452511336196327
S,single_kernel,4,1,0,0,exact,S082,0.01,0.5881204384155121,0.7660338072531538,0.6541143499179458,0.5498160981052256
S,single_kernel,4,1,0,0,exact,S083,0.01,0.9768758152621903,0.3058666138749669,0.04571364155583113,0.22382891163019175
S,single_kernel,8,1,0,0,exact,S005,0.01,0.9152311363753185,1.0001355620601362,0.162351967009143,0.8171561080953688
S,single_kernel,8,1,0,0,exact,S007,0.01,1.0981900485639131,0.8950443233360066,-0.20602138276480964,0.6986928195238553
S,single_kernel,8,1,0,0,exact,S009,0.01,0.8732245919392547,0.9507843384336027,0.23747881203252197,0.7429236499091453
S,single_kernel,8,1,0,0,exact,S011,0.01,1.0111837279595899,1.1976730364417099,-0.02249253169025356,0.892033084345156
S,single_kernel,8,1,0,0,exact,S013,0.01,0.8425392555714182,1.4899380389402879,0.29012760282116057,1.145870360161734
S,single_kernel,8,1,0,0,exact,S019,0.01,0.8658144367019047,1.2754430344328314,0.25036536119856334,0.963299293003849
S,single_kernel,8,1,0,0,exact,S028,0.01,0.8701939015385941,1.3554564792634387,0.24276257372503962,1.0946932252497683
S,single_kernel,8,1,0,0,exact,S030,0.01,1.0207625363915027,1.5621784977935131,-0.04195615570041378,1.1977944424094549
S,single_kernel,8,1,0,0,exact,S034,0.01,0.992874062848853,1.228079668267006,0.014201095322011636,0.9277365535146378
S,single_kernel,8,1,0,0,exact,S035,0.01,0.9248425741576616,1.5943738482170826,0.14466621302543026,1.2900293677918455
S,single_kernel,8,1,0,0,exact,S037,0.01,0.9829636185426275,1.905341120177133,0.03378252462158393,1.452783785167492
S,single_kernel,8,1,0,0,exact,S067,0.01,0.9711515035676457,1.5553166399533158,0.05686475711830119,1.2604195717988496
S,single_kernel,8,1,0,0,exact,S068,0.01,1.0260964019887677,1.8692313016334663,-0.0528738261742947,1.428563928817049
S,single_kernel,8,1,0,0,exact,S072,0.01,0.8796014447049444,0.7289073070689365,0.22630129847297453,0.6146125208854387
S,single_kernel,8,1,0,0,exact,S073,0.01,0.9797829409504847,1.0359917493765118,0.04002538862241911,0.7498283981710737
S,single_kernel,8,1,0,0,exact,S075,0.01,0.8909165943079819,0.5798206811981242,0.20626762198666682,0.4324584686901925
S,single_kernel,8,1,0,0,exact,S077,0.01,1.074520355402098,0.3968675732759432,-0.15459399417345088,0.30384268970259254
S,single_kernel,8,1,0,0,exact,S080,0.01,0.7756781689029159,1.320541644854514,0.3983233782874196,1.0294418736508468
S,single_kernel,8,1,0,0,exact,S082,0.01,0.8121988875649577,1.0572627031537898,0.3403329670382451,0.823426023762502
S,single_kernel,8,1,0,0,exact,S083,0.01,1.2293009197123395,0.38505359429243774,-0.5111807512056039,0.30051311233611355
S,single_kernel,16,1,0,0,exact,S005,0.1,0.9379002430273135,1.0247052299009947,0.12034313412930608,0.8419741629181657
S,single_kernel,16,1,0,0,exact,S007,0.1,1.1032811518264691,0.899912524179236,-0.21722929997554052,0.7221374909472912
S,single_kernel,16,1,0,0,exact,S009,0.1,0.9078930821207756,0.9887684442960123,0.1757301514372388,0.7866238739303439
S,single_kernel,16,1,0,0,exact,S011,0.1,0.9964973333227726,1.181278333227404,0.006993064680603345,0.8934620114491975
S,single_kernel,16,1,0,0,exact,S013,0.1,0.8887623781946062,1.5722508835742899,0.21010143510586776,1.2222299348147958
S,single_kernel,16,1,0,0,exact,S019,0.1,0.9777931246523676,1.4403421612636753,0.04392060538255982,1.0893882332139124
S,single_kernel,16,1,0,0,exact,S028,0.1,0.8828976732131086,1.375618603588815,0.22049169863487883,1.10849667606387
S,single_kernel,16,1,0,0,exact,S030,0.1,1.0498814178292075,1.6060428351052256,-0.10225099150306716,1.231140462694315
S,single_kernel,16,1,0,0,exact,S034,0.1,0.9794365082272907,1.2081449278570833,0.04070412635153264,0.9225030628712578
S,single_kernel,16,1,0,0,exact,S035,0.1,0.926446594149658,1.595579472299258,0.1416967081884989,1.2948972530307168
S,single_kernel,16,1,0,0,exact,S037,0.1,0.9771035970229444,1.8955569958794989,0.045268560684823544,1.439968029163285
S,single_kernel,16,1,0,0,exact,S067,0.1,0.9767506992657322,1.5616844351506778,0.045958071483903074,1.278842119601225
S,single_kernel,16,1,0,0,exact,S068,0.1,1.0302690812162763,1.8782934149718293,-0.061454379710230045,1.427931949547786
S,single_kernel,16,1,0,0,exact,S072,0.1,0.8323232524440904,0.6897545078504516,0.3072380034408909,0.574620012074536
S,single_kernel,16,1,0,0,exact,S073,0.1,1.009994738706178,1.0683378471043452,-0.02008937221416085,0.7802209071277426
S,single_kernel,16,1,0,0,exact,S075,0.1,0.8924147433415626,0.5809608049304165,0.20359592586661301,0.4504221945899513
S,single_kernel,16,1,0,0,exact,S077,0.1,1.0212430842903928,0.37745825390400944,-0.04293743721095389,0.28408506061284733
S,single_kernel,16,1,0,0,exact,S080,0.1,0.8364436148543163,1.4243957095033999,0.30036207916944435,1.113372052128862
S,single_kernel,16,1,0,0,exact,S082,0.1,0.8620844483418799,1.120915615265838,0.25681040392707644,0.8876504651281333
S,single_kernel,16,1,0,0,exact,S083,0.1,1.132242389207818,0.3544355504736132,-0.2819728279190279,0.2704600584103292
S,single_kernel,32,1,0,0,exact,S005,100.0,1.014122459111723,1.1095157918879346,-0.028444362074808494,0.9428581069665957
S,single_kernel,32,1,0,0,exact,S007,100.0,0.998093369601362,0.8155430859882492,0.003809625557799179,0.639914779885973
S,single_kernel,32,1,0,0,exact,S009,100.0,0.9423892076568083,1.0261339237664524,0.11190258129197272,0.8229939809843898
S,single_kernel,32,1,0,0,exact,S011,100.0,1.001167991925019,1.1811286653688349,-0.002337348055174937,0.8595680294288013
S,single_kernel,32,1,0,0,exact,S013,100.0,0.9478891770071918,1.6751271617570795,0.1015061081126285,1.314733478079404
S,single_kernel,32,1,0,0,exact,S019,100.0,1.0439809599068823,1.5405826848606157,-0.08989624464809531,1.2231740826768789
S,single_kernel,32,1,0,0,exact,S028,100.0,1.0288345970875792,1.6015761144990766,-0.05850062816436119,1.333760511457214
S,single_kernel,32,1,0,0,exact,S030,100.0,0.9986451163255057,1.5295389721948638,0.0027079316392172315,1.1319837899586136
S,single_kernel,32,1,0,0,exact,S034,100.0,1.0107621557339028,1.2478100416426372,-0.021640135463846466,0.9485648634978164
S,single_kernel,32,1,0,0,exact,S035,100.0,1.0016283414929923,1.725993136421584,-0.0032593344820026626,1.4229189585316244
S,single_kernel,32,1,0,0,exact,S037,100.0,1.004765866736478,1.948535989217436,-0.009554446958706109,1.4743591546050747
S,single_kernel,32,1,0,0,exact,S067,100.0,1.0080236157394769,1.6139948386434124,-0.016111609888488143,1.2771759450890505
S,single_kernel,32,1,0,0,exact,S068,100.0,0.9997519437140596,1.8238063964171947,0.0004960510399598661,1.3300231620657852
S,single_kernel,32,1,0,0,exact,S072,100.0,0.9260621934673473,0.767156955714291,0.14240881383044535,0.6525891811980831
S,single_kernel,32,1,0,0,exact,S073,100.0,1.0426665038782552,1.1049463086676528,-0.08715343830970368,0.8308403704679868
S,single_kernel,32,1,0,0,exact,S075,100.0,0.9482404326676359,0.6168759092040755,0.1008400818542945,0.49288720586891016
S,single_kernel,32,1,0,0,exact,S077,100.0,1.0236206349076833,0.3774801478933667,-0.04779920420880868,0.27934615586897055
S,single_kernel,32,1,0,0,exact,S080,100.0,0.9690326738186149,1.651044662451426,0.060975677071945955,1.376072321287334
S,single_kernel,32,1,0,0,exact,S082,100.0,0.9383348945701663,1.2203267756078988,0.11952762563199504,0.9776900499918735
S,single_kernel,32,1,0,0,exact,S083,100.0,1.0978280856148295,0.34410033165336484,-0.20522650556472133,0.26116258116003593
S,single_kernel,64,1,0,0,exact,S005,100.0,1.0034540904438018,1.0985635577382933,-0.006920111628397452,0.9388548068403679
