seed,r,u0,epsilon,is_confirmatory_epsilon,tangent_impulse_relative_frobenius,tangent_step_relative_frobenius,separable_impulse_relative_frobenius,separable_step_relative_frobenius,valid,K,past_mass,git_commit,config_sha256,protocol_sha256
2,0.9,0.0,0.0003,False,0.00010927640461351605,0.00013587706870988686,0.5104588792632501,0.24872797056149004,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
2,0.9,0.0,0.001,False,0.00036418283422230295,0.0004530457037269633,0.5103790459320887,0.24872183919023005,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
2,0.9,0.0,0.003,False,0.00109193971728372,0.0013601876667918653,0.5101517984520492,0.2487103204965981,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
2,0.9,0.0,0.01,False,0.0036327037590865876,0.004546477956026866,0.5093663007396839,0.2487400615995472,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
2,0.7,0.5,1e-05,False,2.830565577323897e-06,7.518345154028781e-06,0.41431331350363676,0.07219948371525614,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
2,0.7,0.5,3e-05,False,8.491364540326304e-06,2.2556133956489895e-05,0.41431489195030907,0.0722044022980556,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
2,0.7,0.5,0.0001,True,2.830437760793098e-05,7.518944477681924e-05,0.4143204172779451,0.07222164137404587,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
2,0.7,0.5,0.0003,False,8.491385490712853e-05,0.0002255805270675225,0.41433620915756025,0.07227110232528892,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
2,0.7,0.5,0.001,False,0.00028305648707970253,0.0007520677417474511,0.4143915416107893,0.07244661715014868,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
2,0.7,0.5,0.003,False,0.0008492594739077729,0.0022573317743399173,0.41455015613352114,0.07296849682994742,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
2,0.7,0.5,0.01,False,0.0028319139977157257,0.00753758816656541,0.4151113887579134,0.07502601149362954,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
2,0.9,0.5,1e-05,False,2.8536007318581294e-06,7.092694534423591e-06,0.4575315060876925,0.12128346029524342,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
2,0.9,0.5,3e-05,False,8.560799035300025e-06,2.127919334634244e-05,0.4575329734481272,0.12128925877153399,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
2,0.9,0.5,0.0001,True,2.853580239196235e-05,7.093312979713442e-05,0.45753810956649915,0.1213095665281572,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
2,0.9,0.5,0.0003,False,8.560768362565349e-05,0.00021281304167669398,0.4575527890647034,0.12136770183887587,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
2,0.9,0.5,0.001,False,0.000285364749039445,0.0007095266575007456,0.45760422435162806,0.12157249292575278,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
2,0.9,0.5,0.003,False,0.0008561461948980778,0.002129855901595797,0.4577516711016868,0.12216884595443435,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
2,0.9,0.5,0.01,False,0.0028544261743773496,0.0071143802442358685,0.4582734309628179,0.12438488277664704,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.7,-0.5,1e-05,False,6.403108804462616e-06,2.100963920120045e-05,0.48933185763370807,0.15410371570503842,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.7,-0.5,3e-05,False,1.9209140765861138e-05,6.303238794910854e-05,0.48932950918480067,0.154066552317932,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.7,-0.5,0.0001,True,6.403067212203355e-05,0.00021009798352908212,0.4893212918777568,0.15393652723225468,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.7,-0.5,0.0003,False,0.0001920879451850228,0.0006301644838580467,0.4892978325722876,0.15356543027367553,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.7,-0.5,0.001,False,0.0006402358098858301,0.002098985707835382,0.48921594295984816,0.1522713310895772,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.7,-0.5,0.003,False,0.0019202056076146716,0.006283511542210894,0.48898384140437356,0.1486154466336577,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.7,-0.5,0.01,False,0.006394746332671612,0.020787856569978905,0.48819330344640216,0.13634339077787277,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.9,-0.5,1e-05,False,5.841331679245361e-06,1.910866172701962e-05,0.503531345217478,0.257454760516157,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.9,-0.5,3e-05,False,1.7524783954646256e-05,5.732933288541358e-05,0.5035291961083315,0.25741674745986387,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.9,-0.5,0.0001,True,5.841667760141588e-05,0.0001910909537444176,0.5035216759206512,0.25728372500981955,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.9,-0.5,0.0003,False,0.0001752469507116565,0.0005731747826986599,0.5035002044699569,0.2569038607376974,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.9,-0.5,0.001,False,0.0005841113126882519,0.0019093906309254013,0.5034252281618296,0.2555766767635784,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.9,-0.5,0.003,False,0.0017519366897800115,0.005717903595154833,0.5032125002898553,0.25180499691863656,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.9,-0.5,0.01,False,0.00583508796809179,0.01893944094982636,0.5024853502959942,0.238849212307626,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.7,0.0,1e-05,False,4.2442615465714315e-06,4.415160854445423e-06,0.49140868522620185,0.20350202957211208,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.7,0.0,3e-05,False,1.273283181002509e-05,1.3245270042999326e-05,0.49140487234619845,0.20349933679814994,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.7,0.0,0.0001,True,4.2440771381374785e-05,4.4150226376210714e-05,0.4913915293720089,0.2034899209683431,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.7,0.0,0.0003,False,0.00012731257754405504,0.00013244670111783034,0.4913534190867777,0.20346309248057515,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.7,0.0,0.001,False,0.0004242710683917236,0.00044144539832980404,0.4912201790720863,0.20337005511391226,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.7,0.0,0.003,False,0.001271928490199839,0.0013239828557507936,0.49084074413809325,0.20311163296175888,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.7,0.0,0.01,False,0.0042294531934187396,0.004409879007098242,0.48952728634406484,0.20229375439733702,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.9,0.0,1e-05,False,4.16334238727539e-06,4.379168594544266e-06,0.5965009009399408,0.3720174594346593,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.9,0.0,3e-05,False,1.2490663161989204e-05,1.3136975766932446e-05,0.5964969530894324,0.37201299510831537,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.9,0.0,0.0001,True,4.163384426787059e-05,4.378780791840409e-05,0.5964831371352773,0.37199737785052506,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.9,0.0,0.0003,False,0.0001248929024809905,0.00013134950207935328,0.5964436735108305,0.3719528218743481,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.9,0.0,0.001,False,0.0004162170789237025,0.0004376746138317704,0.5963056721459377,0.37179763165824725,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.9,0.0,0.003,False,0.0012478648164692453,0.0013116953224379753,0.5959124223861745,0.37136070931492327,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.9,0.0,0.01,False,0.004150382667120651,0.004357351734198676,0.5945481614537469,0.3699070910779549,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.7,0.5,1e-05,False,3.378121143441154e-06,9.862360905262752e-06,0.4419952925307812,0.11318086789891474,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.7,0.5,3e-05,False,1.0133862150994545e-05,2.9587995198752854e-05,0.44199707490894075,0.11319149820537748,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.7,0.5,0.0001,True,3.377903740494107e-05,9.863012782275773e-05,0.4420033140828121,0.11322872852300181,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.7,0.5,0.0003,False,0.00010133724979792221,0.00029591527130908176,0.442021146431994,0.1133353094742893,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.7,0.5,0.001,False,0.00033779670708417774,0.0009866681591837166,0.4420836306883173,0.11371076744465115,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.7,0.5,0.003,False,0.0010134437336812492,0.002962431111944016,0.44226276549676413,0.11480406580907178,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.7,0.5,0.01,False,0.0033787659907300073,0.009903018470316301,0.4428968222806236,0.11886189697392867,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.9,0.5,1e-05,False,3.366571143580113e-06,8.996147372768995e-06,0.48477076710930583,0.1976478721346184,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.9,0.5,3e-05,False,1.0099459977144618e-05,2.6989361460844216e-05,0.48477238715569054,0.1976599965382892,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.9,0.5,0.0001,True,3.366413022645814e-05,8.996813060398716e-05,0.4847780574171333,0.19770244430429906,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.9,0.5,0.0003,False,0.00010099186016615543,0.00026993035335360895,0.4847942637271451,0.19782383084308877,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.9,0.5,0.001,False,0.00033663866279346903,0.0009000644851176386,0.4848510498685379,0.19824993156747334,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.9,0.5,0.003,False,0.0010099126550988263,0.0027027299634981286,0.4850138448267242,0.1994780010482404,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
3,0.9,0.5,0.01,False,0.0033663322847711325,0.009038657020195334,0.48559001774008687,0.2038981568367659,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
4,0.7,-0.5,1e-05,False,3.447663089437397e-06,8.640280755341324e-06,0.3530431619403,0.08268006403974074,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
4,0.7,-0.5,3e-05,False,1.0343442243418092e-05,2.5921780015064578e-05,0.3530429348582821,0.08266955812431126,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
4,0.7,-0.5,0.0001,True,3.447837175257647e-05,8.640349348984688e-05,0.3530421407319714,0.08263280927324382,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
4,0.7,-0.5,0.0003,False,0.00010343442166528995,0.0002591762791791573,0.35303987852004987,0.08252800081735866,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
4,0.7,-0.5,0.001,False,0.00034477008965255035,0.0008635059102761164,0.3530320393331025,0.08216337728608039,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
4,0.7,-0.5,0.003,False,0.0010342098467336909,0.002586950542441728,0.3530103147823239,0.08114074790453023,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
4,0.7,-0.5,0.01,False,0.0034461805401625775,0.00858169454086028,0.35294212728973773,0.0777946033714654,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
4,0.9,-0.5,1e-05,False,3.303947929840732e-06,8.483325827828626e-06,0.3470554775715387,0.13862769458834862,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
4,0.9,-0.5,3e-05,False,9.911802965989125e-06,2.5451086535829196e-05,0.34705544750675255,0.13861560388793062,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
4,0.9,-0.5,0.0001,True,3.3039469871418866e-05,8.483480064152305e-05,0.3470553428119421,0.13857329873617322,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
4,0.9,-0.5,0.0003,False,9.911789265291619e-05,0.0002544727877376544,0.3470550497613788,0.13845253323310447,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
4,0.9,-0.5,0.001,False,0.00033038311576415115,0.0008478582987067662,0.3470540947917102,0.13803109780533435,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
4,0.9,-0.5,0.003,False,0.000991061824701075,0.0025402704629641313,0.3470519724972663,0.1368377326095286,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
4,0.9,-0.5,0.01,False,0.0033025062760272308,0.008429131293603731,0.3470516108328995,0.13278916792122422,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
4,0.7,0.0,1e-05,False,2.9612147117278095e-06,3.9592312069821856e-06,0.3523749725279749,0.09585596263804566,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
4,0.7,0.0,3e-05,False,8.883663474660048e-06,1.1877203600056004e-05,0.3523740562587297,0.09585254855678194,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
4,0.7,0.0,0.0001,True,2.9611696748259407e-05,3.9588664188074536e-05,0.35237084943902736,0.09584060520521405,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
4,0.7,0.0,0.0003,False,8.883229580411739e-05,0.00011875361355165076,0.35236169226406505,0.09580653028828913,True,15,0.3,cfb8e08f769bfe5cc2961e3a93421a8490cc9796,e78b988afa66247e10d48da3e4fa69361eca6daca1a4d41d487e79c2a8ab763d,a383649cbc6ebc418d984f6026f983148fb75321f8e9c112b87a20ea3c1d1418
