construction,set,horizon,seed,segment_id,nrmse,rmse,r2,mae
NVAR2,S,32,10,S028,1.0290169769412612,1.6018600233200375,-0.058875938833331976,1.329467648599307
NVAR2,S,32,10,S030,1.0054905509157637,1.5400235365473496,-0.01101124798088593,1.1406170962494884
NVAR2,S,32,10,S034,1.0126404614257378,1.2501288549166112,-0.02544070411653121,0.9462632219652976
NVAR2,S,32,10,S035,1.0052335058095951,1.732205509422984,-0.010494401202249204,1.4264074503268567
NVAR2,S,32,10,S037,1.0190972818776656,1.976328810513926,-0.03855926993044645,1.466000074876951
NVAR2,S,32,10,S067,1.0004661234375347,1.6018941761411023,-0.0009324641461285754,1.2638063335201584
NVAR2,S,32,10,S068,0.9942779982440777,1.8138205025916687,0.011411262207749795,1.3110140655052809
NVAR2,S,32,10,S072,0.9369283820979366,0.7761585889186964,0.12216520681934295,0.6625347746850886
NVAR2,S,32,10,S073,1.0590069472126202,1.1222627875965736,-0.12149571424459316,0.8468151083226174
NVAR2,S,32,10,S075,0.9571816916143521,0.6226926272559179,0.0838032092382871,0.5006649353434502
NVAR2,S,32,10,S077,1.0158362881906038,0.37460951765223116,-0.03192336440486354,0.27865989112104506
NVAR2,S,32,10,S080,0.9357624350174369,1.594358596361717,0.12434866521023735,1.3242632339487035
NVAR2,S,32,10,S082,0.9592482729819414,1.2475251200284163,0.07984275078116287,1.0002963869765793
NVAR2,S,32,10,S083,1.0588823963180052,0.3318932978025221,-0.12123192923216108,0.24889315231923234
tapped_delay,S,32,1,S005,1.0089715639045291,1.1038803782124034,-0.018023616767951278,0.9386850064941842
tapped_delay,S,32,1,S007,1.000132054281113,0.817208897269758,-0.0002641260005591395,0.6343447610887949
tapped_delay,S,32,1,S009,0.9507592394785954,1.0352477522415215,0.09605686854608264,0.8278387524952376
tapped_delay,S,32,1,S011,1.0025702142948896,1.1827829382277695,-0.005147034591300725,0.8551306841857427
tapped_delay,S,32,1,S013,0.9542358532007813,1.6863431244842055,0.0894339364661767,1.3131288965363352
tapped_delay,S,32,1,S019,1.0415513351620775,1.5369973342112233,-0.08482918377790627,1.211241423720652
tapped_delay,S,32,1,S028,1.046976203521788,1.6298169645112368,-0.09615917074089597,1.3492202683095142
tapped_delay,S,32,1,S030,1.0031389978589735,1.5364218646553578,-0.006287849025505832,1.1390564495925413
tapped_delay,S,32,1,S034,1.0115958599972843,1.2488392694839314,-0.023326183963645608,0.9451366077827419
tapped_delay,S,32,1,S035,1.009681848111208,1.7398708359348054,-0.01945743440526493,1.438324032128573
tapped_delay,S,32,1,S037,1.0129656420680024,1.964437760830029,-0.026099392010240363,1.4949788478384243
tapped_delay,S,32,1,S067,1.0016436319049307,1.603779541284499,-0.003289965335700362,1.2751312529879202
tapped_delay,S,32,1,S068,0.9974463322904642,1.819600364222464,0.0051008142003009516,1.3366072260571449
tapped_delay,S,32,1,S072,0.9393931990191843,0.7782004619797459,0.11754041763650325,0.6670659664062356
tapped_delay,S,32,1,S073,1.0359888899362213,1.0978698322981582,-0.07327298007128413,0.8272403584309076
tapped_delay,S,32,1,S075,0.9558482755613642,0.6218251761204288,0.08635407410636631,0.49665764391991934
tapped_delay,S,32,1,S077,1.032837666314853,0.3808791086607315,-0.06675364495871183,0.28078027138682765
tapped_delay,S,32,1,S080,0.9334967712162222,1.5904983424951842,0.12858377812888822,1.3268280280634728
tapped_delay,S,32,1,S082,0.949818980845568,1.235262102063688,0.09784390362548656,0.9839524793101981
tapped_delay,S,32,1,S083,1.1034861169474215,0.3458737700300663,-0.21768161029569844,0.2595052642665581
tapped_delay,S,32,2,S005,1.0089715639045291,1.1038803782124034,-0.018023616767951278,0.9386850064941842
tapped_delay,S,32,2,S007,1.000132054281113,0.817208897269758,-0.0002641260005591395,0.6343447610887949
tapped_delay,S,32,2,S009,0.9507592394785954,1.0352477522415215,0.09605686854608264,0.8278387524952376
tapped_delay,S,32,2,S011,1.0025702142948896,1.1827829382277695,-0.005147034591300725,0.8551306841857427
tapped_delay,S,32,2,S013,0.9542358532007813,1.6863431244842055,0.0894339364661767,1.3131288965363352
tapped_delay,S,32,2,S019,1.0415513351620775,1.5369973342112233,-0.08482918377790627,1.211241423720652
tapped_delay,S,32,2,S028,1.046976203521788,1.6298169645112368,-0.09615917074089597,1.3492202683095142
tapped_delay,S,32,2,S030,1.0031389978589735,1.5364218646553578,-0.006287849025505832,1.1390564495925413
tapped_delay,S,32,2,S034,1.0115958599972843,1.2488392694839314,-0.023326183963645608,0.9451366077827419
tapped_delay,S,32,2,S035,1.009681848111208,1.7398708359348054,-0.01945743440526493,1.438324032128573
tapped_delay,S,32,2,S037,1.0129656420680024,1.964437760830029,-0.026099392010240363,1.4949788478384243
tapped_delay,S,32,2,S067,1.0016436319049307,1.603779541284499,-0.003289965335700362,1.2751312529879202
tapped_delay,S,32,2,S068,0.9974463322904642,1.819600364222464,0.0051008142003009516,1.3366072260571449
tapped_delay,S,32,2,S072,0.9393931990191843,0.7782004619797459,0.11754041763650325,0.6670659664062356
tapped_delay,S,32,2,S073,1.0359888899362213,1.0978698322981582,-0.07327298007128413,0.8272403584309076
tapped_delay,S,32,2,S075,0.9558482755613642,0.6218251761204288,0.08635407410636631,0.49665764391991934
tapped_delay,S,32,2,S077,1.032837666314853,0.3808791086607315,-0.06675364495871183,0.28078027138682765
tapped_delay,S,32,2,S080,0.9334967712162222,1.5904983424951842,0.12858377812888822,1.3268280280634728
tapped_delay,S,32,2,S082,0.949818980845568,1.235262102063688,0.09784390362548656,0.9839524793101981
tapped_delay,S,32,2,S083,1.1034861169474215,0.3458737700300663,-0.21768161029569844,0.2595052642665581
tapped_delay,S,32,3,S005,1.0089715639045291,1.1038803782124034,-0.018023616767951278,0.9386850064941842
tapped_delay,S,32,3,S007,1.000132054281113,0.817208897269758,-0.0002641260005591395,0.6343447610887949
tapped_delay,S,32,3,S009,0.9507592394785954,1.0352477522415215,0.09605686854608264,0.8278387524952376
tapped_delay,S,32,3,S011,1.0025702142948896,1.1827829382277695,-0.005147034591300725,0.8551306841857427
tapped_delay,S,32,3,S013,0.9542358532007813,1.6863431244842055,0.0894339364661767,1.3131288965363352
tapped_delay,S,32,3,S019,1.0415513351620775,1.5369973342112233,-0.08482918377790627,1.211241423720652
tapped_delay,S,32,3,S028,1.046976203521788,1.6298169645112368,-0.09615917074089597,1.3492202683095142
tapped_delay,S,32,3,S030,1.0031389978589735,1.5364218646553578,-0.006287849025505832,1.1390564495925413
tapped_delay,S,32,3,S034,1.0115958599972843,1.2488392694839314,-0.023326183963645608,0.9451366077827419
tapped_delay,S,32,3,S035,1.009681848111208,1.7398708359348054,-0.01945743440526493,1.438324032128573
tapped_delay,S,32,3,S037,1.0129656420680024,1.964437760830029,-0.026099392010240363,1.4949788478384243
tapped_delay,S,32,3,S067,1.0016436319049307,1.603779541284499,-0.003289965335700362,1.2751312529879202
tapped_delay,S,32,3,S068,0.9974463322904642,1.819600364222464,0.0051008142003009516,1.3366072260571449
tapped_delay,S,32,3,S072,0.9393931990191843,0.7782004619797459,0.11754041763650325,0.6670659664062356
tapped_delay,S,32,3,S073,1.0359888899362213,1.0978698322981582,-0.07327298007128413,0.8272403584309076
tapped_delay,S,32,3,S075,0.9558482755613642,0.6218251761204288,0.08635407410636631,0.49665764391991934
tapped_delay,S,32,3,S077,1.032837666314853,0.3808791086607315,-0.06675364495871183,0.28078027138682765
tapped_delay,S,32,3,S080,0.9334967712162222,1.5904983424951842,0.12858377812888822,1.3268280280634728
tapped_delay,S,32,3,S082,0.949818980845568,1.235262102063688,0.09784390362548656,0.9839524793101981
tapped_delay,S,32,3,S083,1.1034861169474215,0.3458737700300663,-0.21768161029569844,0.2595052642665581
tapped_delay,S,32,4,S005,1.0089715639045291,1.1038803782124034,-0.018023616767951278,0.9386850064941842
tapped_delay,S,32,4,S007,1.000132054281113,0.817208897269758,-0.0002641260005591395,0.6343447610887949
tapped_delay,S,32,4,S009,0.9507592394785954,1.0352477522415215,0.09605686854608264,0.8278387524952376
tapped_delay,S,32,4,S011,1.0025702142948896,1.1827829382277695,-0.005147034591300725,0.8551306841857427
tapped_delay,S,32,4,S013,0.9542358532007813,1.6863431244842055,0.0894339364661767,1.3131288965363352
tapped_delay,S,32,4,S019,1.0415513351620775,1.5369973342112233,-0.08482918377790627,1.211241423720652
tapped_delay,S,32,4,S028,1.046976203521788,1.6298169645112368,-0.09615917074089597,1.3492202683095142
tapped_delay,S,32,4,S030,1.0031389978589735,1.5364218646553578,-0.006287849025505832,1.1390564495925413
tapped_delay,S,32,4,S034,1.0115958599972843,1.2488392694839314,-0.023326183963645608,0.9451366077827419
tapped_delay,S,32,4,S035,1.009681848111208,1.7398708359348054,-0.01945743440526493,1.438324032128573
tapped_delay,S,32,4,S037,1.0129656420680024,1.964437760830029,-0.026099392010240363,1.4949788478384243
tapped_delay,S,32,4,S067,1.0016436319049307,1.603779541284499,-0.003289965335700362,1.2751312529879202
tapped_delay,S,32,4,S068,0.9974463322904642,1.819600364222464,0.0051008142003009516,1.3366072260571449
tapped_delay,S,32,4,S072,0.9393931990191843,0.7782004619797459,0.11754041763650325,0.6670659664062356
tapped_delay,S,32,4,S073,1.0359888899362213,1.0978698322981582,-0.07327298007128413,0.8272403584309076
tapped_delay,S,32,4,S075,0.9558482755613642,0.6218251761204288,0.08635407410636631,0.49665764391991934
tapped_delay,S,32,4,S077,1.032837666314853,0.3808791086607315,-0.06675364495871183,0.28078027138682765
tapped_delay,S,32,4,S080,0.9334967712162222,1.5904983424951842,0.12858377812888822,1.3268280280634728
tapped_delay,S,32,4,S082,0.949818980845568,1.235262102063688,0.09784390362548656,0.9839524793101981
tapped_delay,S,32,4,S083,1.1034861169474215,0.3458737700300663,-0.21768161029569844,0.2595052642665581
tapped_delay,S,32,5,S005,1.0089715639045291,1.1038803782124034,-0.018023616767951278,0.9386850064941842
tapped_delay,S,32,5,S007,1.000132054281113,0.817208897269758,-0.0002641260005591395,0.6343447610887949
tapped_delay,S,32,5,S009,0.9507592394785954,1.0352477522415215,0.09605686854608264,0.8278387524952376
tapped_delay,S,32,5,S011,1.0025702142948896,1.1827829382277695,-0.005147034591300725,0.8551306841857427
tapped_delay,S,32,5,S013,0.9542358532007813,1.6863431244842055,0.0894339364661767,1.3131288965363352
tapped_delay,S,32,5,S019,1.0415513351620775,1.5369973342112233,-0.08482918377790627,1.211241423720652
tapped_delay,S,32,5,S028,1.046976203521788,1.6298169645112368,-0.09615917074089597,1.3492202683095142
tapped_delay,S,32,5,S030,1.0031389978589735,1.5364218646553578,-0.006287849025505832,1.1390564495925413
tapped_delay,S,32,5,S034,1.0115958599972843,1.2488392694839314,-0.023326183963645608,0.9451366077827419
tapped_delay,S,32,5,S035,1.009681848111208,1.7398708359348054,-0.01945743440526493,1.438324032128573
tapped_delay,S,32,5,S037,1.0129656420680024,1.964437760830029,-0.026099392010240363,1.4949788478384243
tapped_delay,S,32,5,S067,1.0016436319049307,1.603779541284499,-0.003289965335700362,1.2751312529879202
tapped_delay,S,32,5,S068,0.9974463322904642,1.819600364222464,0.0051008142003009516,1.3366072260571449
tapped_delay,S,32,5,S072,0.9393931990191843,0.7782004619797459,0.11754041763650325,0.6670659664062356
tapped_delay,S,32,5,S073,1.0359888899362213,1.0978698322981582,-0.07327298007128413,0.8272403584309076
tapped_delay,S,32,5,S075,0.9558482755613642,0.6218251761204288,0.08635407410636631,0.49665764391991934
tapped_delay,S,32,5,S077,1.032837666314853,0.3808791086607315,-0.06675364495871183,0.28078027138682765
tapped_delay,S,32,5,S080,0.9334967712162222,1.5904983424951842,0.12858377812888822,1.3268280280634728
tapped_delay,S,32,5,S082,0.949818980845568,1.235262102063688,0.09784390362548656,0.9839524793101981
tapped_delay,S,32,5,S083,1.1034861169474215,0.3458737700300663,-0.21768161029569844,0.2595052642665581
tapped_delay,S,32,6,S005,1.0089715639045291,1.1038803782124034,-0.018023616767951278,0.9386850064941842
tapped_delay,S,32,6,S007,1.000132054281113,0.817208897269758,-0.0002641260005591395,0.6343447610887949
tapped_delay,S,32,6,S009,0.9507592394785954,1.0352477522415215,0.09605686854608264,0.8278387524952376
tapped_delay,S,32,6,S011,1.0025702142948896,1.1827829382277695,-0.005147034591300725,0.8551306841857427
tapped_delay,S,32,6,S013,0.9542358532007813,1.6863431244842055,0.0894339364661767,1.3131288965363352
tapped_delay,S,32,6,S019,1.0415513351620775,1.5369973342112233,-0.08482918377790627,1.211241423720652
tapped_delay,S,32,6,S028,1.046976203521788,1.6298169645112368,-0.09615917074089597,1.3492202683095142
tapped_delay,S,32,6,S030,1.0031389978589735,1.5364218646553578,-0.006287849025505832,1.1390564495925413
tapped_delay,S,32,6,S034,1.0115958599972843,1.2488392694839314,-0.023326183963645608,0.9451366077827419
tapped_delay,S,32,6,S035,1.009681848111208,1.7398708359348054,-0.01945743440526493,1.438324032128573
tapped_delay,S,32,6,S037,1.0129656420680024,1.964437760830029,-0.026099392010240363,1.4949788478384243
tapped_delay,S,32,6,S067,1.0016436319049307,1.603779541284499,-0.003289965335700362,1.2751312529879202
tapped_delay,S,32,6,S068,0.9974463322904642,1.819600364222464,0.0051008142003009516,1.3366072260571449
tapped_delay,S,32,6,S072,0.9393931990191843,0.7782004619797459,0.11754041763650325,0.6670659664062356
tapped_delay,S,32,6,S073,1.0359888899362213,1.0978698322981582,-0.07327298007128413,0.8272403584309076
tapped_delay,S,32,6,S075,0.9558482755613642,0.6218251761204288,0.08635407410636631,0.49665764391991934
tapped_delay,S,32,6,S077,1.032837666314853,0.3808791086607315,-0.06675364495871183,0.28078027138682765
tapped_delay,S,32,6,S080,0.9334967712162222,1.5904983424951842,0.12858377812888822,1.3268280280634728
tapped_delay,S,32,6,S082,0.949818980845568,1.235262102063688,0.09784390362548656,0.9839524793101981
tapped_delay,S,32,6,S083,1.1034861169474215,0.3458737700300663,-0.21768161029569844,0.2595052642665581
tapped_delay,S,32,7,S005,1.0089715639045291,1.1038803782124034,-0.018023616767951278,0.9386850064941842
tapped_delay,S,32,7,S007,1.000132054281113,0.817208897269758,-0.0002641260005591395,0.6343447610887949
tapped_delay,S,32,7,S009,0.9507592394785954,1.0352477522415215,0.09605686854608264,0.8278387524952376
tapped_delay,S,32,7,S011,1.0025702142948896,1.1827829382277695,-0.005147034591300725,0.8551306841857427
tapped_delay,S,32,7,S013,0.9542358532007813,1.6863431244842055,0.0894339364661767,1.3131288965363352
tapped_delay,S,32,7,S019,1.0415513351620775,1.5369973342112233,-0.08482918377790627,1.211241423720652
tapped_delay,S,32,7,S028,1.046976203521788,1.6298169645112368,-0.09615917074089597,1.3492202683095142
tapped_delay,S,32,7,S030,1.0031389978589735,1.5364218646553578,-0.006287849025505832,1.1390564495925413
tapped_delay,S,32,7,S034,1.0115958599972843,1.2488392694839314,-0.023326183963645608,0.9451366077827419
tapped_delay,S,32,7,S035,1.009681848111208,1.7398708359348054,-0.01945743440526493,1.438324032128573
tapped_delay,S,32,7,S037,1.0129656420680024,1.964437760830029,-0.026099392010240363,1.4949788478384243
tapped_delay,S,32,7,S067,1.0016436319049307,1.603779541284499,-0.003289965335700362,1.2751312529879202
tapped_delay,S,32,7,S068,0.9974463322904642,1.819600364222464,0.0051008142003009516,1.3366072260571449
tapped_delay,S,32,7,S072,0.9393931990191843,0.7782004619797459,0.11754041763650325,0.6670659664062356
tapped_delay,S,32,7,S073,1.0359888899362213,1.0978698322981582,-0.07327298007128413,0.8272403584309076
tapped_delay,S,32,7,S075,0.9558482755613642,0.6218251761204288,0.08635407410636631,0.49665764391991934
tapped_delay,S,32,7,S077,1.032837666314853,0.3808791086607315,-0.06675364495871183,0.28078027138682765
tapped_delay,S,32,7,S080,0.9334967712162222,1.5904983424951842,0.12858377812888822,1.3268280280634728
tapped_delay,S,32,7,S082,0.949818980845568,1.235262102063688,0.09784390362548656,0.9839524793101981
tapped_delay,S,32,7,S083,1.1034861169474215,0.3458737700300663,-0.21768161029569844,0.2595052642665581
tapped_delay,S,32,8,S005,1.0089715639045291,1.1038803782124034,-0.018023616767951278,0.9386850064941842
tapped_delay,S,32,8,S007,1.000132054281113,0.817208897269758,-0.0002641260005591395,0.6343447610887949
tapped_delay,S,32,8,S009,0.9507592394785954,1.0352477522415215,0.09605686854608264,0.8278387524952376
tapped_delay,S,32,8,S011,1.0025702142948896,1.1827829382277695,-0.005147034591300725,0.8551306841857427
tapped_delay,S,32,8,S013,0.9542358532007813,1.6863431244842055,0.0894339364661767,1.3131288965363352
tapped_delay,S,32,8,S019,1.0415513351620775,1.5369973342112233,-0.08482918377790627,1.211241423720652
tapped_delay,S,32,8,S028,1.046976203521788,1.6298169645112368,-0.09615917074089597,1.3492202683095142
tapped_delay,S,32,8,S030,1.0031389978589735,1.5364218646553578,-0.006287849025505832,1.1390564495925413
tapped_delay,S,32,8,S034,1.0115958599972843,1.2488392694839314,-0.023326183963645608,0.9451366077827419
tapped_delay,S,32,8,S035,1.009681848111208,1.7398708359348054,-0.01945743440526493,1.438324032128573
tapped_delay,S,32,8,S037,1.0129656420680024,1.964437760830029,-0.026099392010240363,1.4949788478384243
tapped_delay,S,32,8,S067,1.0016436319049307,1.603779541284499,-0.003289965335700362,1.2751312529879202
tapped_delay,S,32,8,S068,0.9974463322904642,1.819600364222464,0.0051008142003009516,1.3366072260571449
tapped_delay,S,32,8,S072,0.9393931990191843,0.7782004619797459,0.11754041763650325,0.6670659664062356
tapped_delay,S,32,8,S073,1.0359888899362213,1.0978698322981582,-0.07327298007128413,0.8272403584309076
tapped_delay,S,32,8,S075,0.9558482755613642,0.6218251761204288,0.08635407410636631,0.49665764391991934
tapped_delay,S,32,8,S077,1.032837666314853,0.3808791086607315,-0.06675364495871183,0.28078027138682765
tapped_delay,S,32,8,S080,0.9334967712162222,1.5904983424951842,0.12858377812888822,1.3268280280634728
tapped_delay,S,32,8,S082,0.949818980845568,1.235262102063688,0.09784390362548656,0.9839524793101981
tapped_delay,S,32,8,S083,1.1034861169474215,0.3458737700300663,-0.21768161029569844,0.2595052642665581
tapped_delay,S,32,9,S005,1.0089715639045291,1.1038803782124034,-0.018023616767951278,0.9386850064941842
tapped_delay,S,32,9,S007,1.000132054281113,0.817208897269758,-0.0002641260005591395,0.6343447610887949
tapped_delay,S,32,9,S009,0.9507592394785954,1.0352477522415215,0.09605686854608264,0.8278387524952376
tapped_delay,S,32,9,S011,1.0025702142948896,1.1827829382277695,-0.005147034591300725,0.8551306841857427
tapped_delay,S,32,9,S013,0.9542358532007813,1.6863431244842055,0.0894339364661767,1.3131288965363352
tapped_delay,S,32,9,S019,1.0415513351620775,1.5369973342112233,-0.08482918377790627,1.211241423720652
tapped_delay,S,32,9,S028,1.046976203521788,1.6298169645112368,-0.09615917074089597,1.3492202683095142
tapped_delay,S,32,9,S030,1.0031389978589735,1.5364218646553578,-0.006287849025505832,1.1390564495925413
tapped_delay,S,32,9,S034,1.0115958599972843,1.2488392694839314,-0.023326183963645608,0.9451366077827419
tapped_delay,S,32,9,S035,1.009681848111208,1.7398708359348054,-0.01945743440526493,1.438324032128573
tapped_delay,S,32,9,S037,1.0129656420680024,1.964437760830029,-0.026099392010240363,1.4949788478384243
tapped_delay,S,32,9,S067,1.0016436319049307,1.603779541284499,-0.003289965335700362,1.2751312529879202
tapped_delay,S,32,9,S068,0.9974463322904642,1.819600364222464,0.0051008142003009516,1.3366072260571449
tapped_delay,S,32,9,S072,0.9393931990191843,0.7782004619797459,0.11754041763650325,0.6670659664062356
tapped_delay,S,32,9,S073,1.0359888899362213,1.0978698322981582,-0.07327298007128413,0.8272403584309076
tapped_delay,S,32,9,S075,0.9558482755613642,0.6218251761204288,0.08635407410636631,0.49665764391991934
tapped_delay,S,32,9,S077,1.032837666314853,0.3808791086607315,-0.06675364495871183,0.28078027138682765
tapped_delay,S,32,9,S080,0.9334967712162222,1.5904983424951842,0.12858377812888822,1.3268280280634728
tapped_delay,S,32,9,S082,0.949818980845568,1.235262102063688,0.09784390362548656,0.9839524793101981
tapped_delay,S,32,9,S083,1.1034861169474215,0.3458737700300663,-0.21768161029569844,0.2595052642665581
tapped_delay,S,32,10,S005,1.0089715639045291,1.1038803782124034,-0.018023616767951278,0.9386850064941842
tapped_delay,S,32,10,S007,1.000132054281113,0.817208897269758,-0.0002641260005591395,0.6343447610887949
tapped_delay,S,32,10,S009,0.9507592394785954,1.0352477522415215,0.09605686854608264,0.8278387524952376
tapped_delay,S,32,10,S011,1.0025702142948896,1.1827829382277695,-0.005147034591300725,0.8551306841857427
tapped_delay,S,32,10,S013,0.9542358532007813,1.6863431244842055,0.0894339364661767,1.3131288965363352
tapped_delay,S,32,10,S019,1.0415513351620775,1.5369973342112233,-0.08482918377790627,1.211241423720652
tapped_delay,S,32,10,S028,1.046976203521788,1.6298169645112368,-0.09615917074089597,1.3492202683095142
tapped_delay,S,32,10,S030,1.0031389978589735,1.5364218646553578,-0.006287849025505832,1.1390564495925413
tapped_delay,S,32,10,S034,1.0115958599972843,1.2488392694839314,-0.023326183963645608,0.9451366077827419
tapped_delay,S,32,10,S035,1.009681848111208,1.7398708359348054,-0.01945743440526493,1.438324032128573
tapped_delay,S,32,10,S037,1.0129656420680024,1.964437760830029,-0.026099392010240363,1.4949788478384243
tapped_delay,S,32,10,S067,1.0016436319049307,1.603779541284499,-0.003289965335700362,1.2751312529879202
tapped_delay,S,32,10,S068,0.9974463322904642,1.819600364222464,0.0051008142003009516,1.3366072260571449
tapped_delay,S,32,10,S072,0.9393931990191843,0.7782004619797459,0.11754041763650325,0.6670659664062356
tapped_delay,S,32,10,S073,1.0359888899362213,1.0978698322981582,-0.07327298007128413,0.8272403584309076
tapped_delay,S,32,10,S075,0.9558482755613642,0.6218251761204288,0.08635407410636631,0.49665764391991934
tapped_delay,S,32,10,S077,1.032837666314853,0.3808791086607315,-0.06675364495871183,0.28078027138682765
tapped_delay,S,32,10,S080,0.9334967712162222,1.5904983424951842,0.12858377812888822,1.3268280280634728
tapped_delay,S,32,10,S082,0.949818980845568,1.235262102063688,0.09784390362548656,0.9839524793101981
tapped_delay,S,32,10,S083,1.1034861169474215,0.3458737700300663,-0.21768161029569844,0.2595052642665581
persistence,S,64,1,S005,1.3936268345216232,1.5257176866103697,-0.9421957538987593,1.2088903998460034
persistence,S,64,1,S007,1.4916050267332261,1.2104502192031494,-1.224885555775828,0.9927271970223209
persistence,S,64,1,S009,1.1996224501819084,1.3102738742232884,-0.4390940229804454,0.9653337234131709
persistence,S,64,1,S011,1.3838224724101091,1.6304879476601701,-0.9149646351472274,1.1726836095342152
persistence,S,64,1,S013,1.303867584432506,2.3032205101490195,-0.7000706777338583,1.6693141289221212
persistence,S,64,1,S019,1.521279703649182,2.2396489888816324,-1.3142919367349428,1.8159259642159455
persistence,S,64,1,S028,1.5697655252924267,2.431970656322529,-1.4641638043966085,1.9750239474764282
persistence,S,64,1,S030,1.398457479979998,2.1449534471935467,-0.955683323312007,1.6079748901509698
persistence,S,64,1,S034,1.3742417580558102,1.695063574415708,-0.8885404095843235,1.2957554873840906
persistence,S,64,1,S035,1.4047741022802838,2.4178642282902,-0.9733902784373774,1.9337251281313386
persistence,S,64,1,S037,1.4474281373715736,2.806681010230927,-1.0950482128549428,2.051232732319825
persistence,S,64,1,S067,1.3664859140948142,2.19048681094217,-0.8672837534195394,1.6674588235049879
persistence,S,64,1,S068,1.4308382736313314,2.607868303265134,-1.047298165288289,1.904549444360533
persistence,S,64,1,S072,1.4934723300563884,1.2374444525775865,-1.2304596006440573,1.0008793712456352
persistence,S,64,1,S073,1.3410347110989922,1.4193113173352805,-0.7983740963723573,1.094684401579109
persistence,S,64,1,S075,1.3611216058255131,0.8856063511972505,-0.8526520258450239,0.6743234428649972
persistence,S,64,1,S077,1.426294279557922,0.5261721849617211,-1.0343153718996518,0.41071813405604907
persistence,S,64,1,S080,1.4340870110597326,2.4461576448113425,-1.0566055552902376,1.9485026891629822
persistence,S,64,1,S082,1.2837811890940596,1.6699919179417388,-0.6480941414717576,1.2175838074778573
persistence,S,64,1,S083,1.365018310925404,0.42856485426094537,-0.8632749891616425,0.33604517087269653
persistence,S,64,2,S005,1.3936268345216232,1.5257176866103697,-0.9421957538987593,1.2088903998460034
persistence,S,64,2,S007,1.4916050267332261,1.2104502192031494,-1.224885555775828,0.9927271970223209
persistence,S,64,2,S009,1.1996224501819084,1.3102738742232884,-0.4390940229804454,0.9653337234131709
persistence,S,64,2,S011,1.3838224724101091,1.6304879476601701,-0.9149646351472274,1.1726836095342152
persistence,S,64,2,S013,1.303867584432506,2.3032205101490195,-0.7000706777338583,1.6693141289221212
persistence,S,64,2,S019,1.521279703649182,2.2396489888816324,-1.3142919367349428,1.8159259642159455
persistence,S,64,2,S028,1.5697655252924267,2.431970656322529,-1.4641638043966085,1.9750239474764282
persistence,S,64,2,S030,1.398457479979998,2.1449534471935467,-0.955683323312007,1.6079748901509698
persistence,S,64,2,S034,1.3742417580558102,1.695063574415708,-0.8885404095843235,1.2957554873840906
persistence,S,64,2,S035,1.4047741022802838,2.4178642282902,-0.9733902784373774,1.9337251281313386
persistence,S,64,2,S037,1.4474281373715736,2.806681010230927,-1.0950482128549428,2.051232732319825
persistence,S,64,2,S067,1.3664859140948142,2.19048681094217,-0.8672837534195394,1.6674588235049879
persistence,S,64,2,S068,1.4308382736313314,2.607868303265134,-1.047298165288289,1.904549444360533
persistence,S,64,2,S072,1.4934723300563884,1.2374444525775865,-1.2304596006440573,1.0008793712456352
persistence,S,64,2,S073,1.3410347110989922,1.4193113173352805,-0.7983740963723573,1.094684401579109
persistence,S,64,2,S075,1.3611216058255131,0.8856063511972505,-0.8526520258450239,0.6743234428649972
persistence,S,64,2,S077,1.426294279557922,0.5261721849617211,-1.0343153718996518,0.41071813405604907
persistence,S,64,2,S080,1.4340870110597326,2.4461576448113425,-1.0566055552902376,1.9485026891629822
persistence,S,64,2,S082,1.2837811890940596,1.6699919179417388,-0.6480941414717576,1.2175838074778573
persistence,S,64,2,S083,1.365018310925404,0.42856485426094537,-0.8632749891616425,0.33604517087269653
persistence,S,64,3,S005,1.3936268345216232,1.5257176866103697,-0.9421957538987593,1.2088903998460034
persistence,S,64,3,S007,1.4916050267332261,1.2104502192031494,-1.224885555775828,0.9927271970223209
persistence,S,64,3,S009,1.1996224501819084,1.3102738742232884,-0.4390940229804454,0.9653337234131709
persistence,S,64,3,S011,1.3838224724101091,1.6304879476601701,-0.9149646351472274,1.1726836095342152
persistence,S,64,3,S013,1.303867584432506,2.3032205101490195,-0.7000706777338583,1.6693141289221212
persistence,S,64,3,S019,1.521279703649182,2.2396489888816324,-1.3142919367349428,1.8159259642159455
persistence,S,64,3,S028,1.5697655252924267,2.431970656322529,-1.4641638043966085,1.9750239474764282
persistence,S,64,3,S030,1.398457479979998,2.1449534471935467,-0.955683323312007,1.6079748901509698
persistence,S,64,3,S034,1.3742417580558102,1.695063574415708,-0.8885404095843235,1.2957554873840906
persistence,S,64,3,S035,1.4047741022802838,2.4178642282902,-0.9733902784373774,1.9337251281313386
persistence,S,64,3,S037,1.4474281373715736,2.806681010230927,-1.0950482128549428,2.051232732319825
persistence,S,64,3,S067,1.3664859140948142,2.19048681094217,-0.8672837534195394,1.6674588235049879
persistence,S,64,3,S068,1.4308382736313314,2.607868303265134,-1.047298165288289,1.904549444360533
persistence,S,64,3,S072,1.4934723300563884,1.2374444525775865,-1.2304596006440573,1.0008793712456352
persistence,S,64,3,S073,1.3410347110989922,1.4193113173352805,-0.7983740963723573,1.094684401579109
persistence,S,64,3,S075,1.3611216058255131,0.8856063511972505,-0.8526520258450239,0.6743234428649972
persistence,S,64,3,S077,1.426294279557922,0.5261721849617211,-1.0343153718996518,0.41071813405604907
